gameId,season,gameDate,homeTeamId,visitorTeamId,seasonType,winningTeam
57826,2018,2019-01-06,810,3700,POST,3700
57825,2018,2019-01-06,325,4400,POST,4400
57828,2018,2019-01-12,2510,1200,POST,2510
57827,2018,2019-01-12,2310,2200,POST,2310
57830,2018,2019-01-13,3300,3700,POST,3300
57829,2018,2019-01-13,3200,4400,POST,3200
57831,2018,2019-01-20,3300,2510,POST,2510
57832,2018,2019-01-20,2310,3200,POST,3200
57833,2018,2019-02-03,2510,3200,POST,3200
57900,2019,2019-09-05,810,1800,REG,1800
57908,2019,2019-09-08,4400,2200,REG,4400
57909,2019,2019-09-08,4600,920,REG,4600
57902,2019,2019-09-08,1050,2100,REG,2100
57911,2019,2019-09-08,1200,3410,REG,1200
57913,2019,2019-09-08,3200,3900,REG,3200
57912,2019,2019-09-08,4900,4500,REG,4500
57910,2019,2019-09-08,3800,1540,REG,0
57907,2019,2019-09-08,3700,5110,REG,3700
57904,2019,2019-09-08,2700,325,REG,325
57906,2019,2019-09-08,3430,610,REG,610
57905,2019,2019-09-08,3000,200,REG,3000
57901,2019,2019-09-08,750,2510,REG,2510
57903,2019,2019-09-08,2250,2310,REG,2310
57915,2019,2019-09-09,2520,1400,REG,2520
57914,2019,2019-09-09,3300,2120,REG,3300
57916,2019,2019-09-12,750,4900,REG,4900
57922,2019,2019-09-15,2700,3200,REG,3200
57917,2019,2019-09-15,325,3800,REG,325
57923,2019,2019-09-15,3410,610,REG,610
57921,2019,2019-09-15,2120,2250,REG,2120
57930,2019,2019-09-15,200,3700,REG,200
57929,2019,2019-09-15,2510,3300,REG,2510
57928,2019,2019-09-15,1400,810,REG,810
57924,2019,2019-09-15,3900,4600,REG,4600
57918,2019,2019-09-15,920,4500,REG,4500
57927,2019,2019-09-15,2520,2310,REG,2310
57925,2019,2019-09-15,2100,2200,REG,2200
57920,2019,2019-09-15,1800,3000,REG,1800
57926,2019,2019-09-15,5110,1200,REG,1200
57919,2019,2019-09-15,1540,4400,REG,1540
57931,2019,2019-09-16,3430,1050,REG,1050
57932,2019,2019-09-19,2250,2100,REG,2250
57942,2019,2019-09-22,4900,3410,REG,3410
57941,2019,2019-09-22,3800,750,REG,750
57935,2019,2019-09-22,1800,1400,REG,1800
57943,2019,2019-09-22,4400,2120,REG,2120
57946,2019,2019-09-22,1050,2510,REG,2510
57945,2019,2019-09-22,4500,3900,REG,4500
57944,2019,2019-09-22,4600,3300,REG,3300
57934,2019,2019-09-22,1200,2700,REG,1200
57936,2019,2019-09-22,2200,200,REG,2200
57940,2019,2019-09-22,3700,1540,REG,1540
57938,2019,2019-09-22,3000,2520,REG,3000
57933,2019,2019-09-22,610,920,REG,610
57937,2019,2019-09-22,2310,325,REG,2310
57939,2019,2019-09-22,3200,3430,REG,3200
57947,2019,2019-09-23,5110,810,REG,810
57948,2019,2019-09-26,1800,3700,REG,3700
57958,2019,2019-09-29,2510,4900,REG,4900
57957,2019,2019-09-29,3800,4600,REG,4600
57953,2019,2019-09-29,2120,750,REG,750
57961,2019,2019-09-29,3300,1200,REG,3300
57959,2019,2019-09-29,810,3000,REG,810
57960,2019,2019-09-29,1400,2250,REG,2250
57951,2019,2019-09-29,610,3200,REG,3200
57956,2019,2019-09-29,3410,5110,REG,3410
57950,2019,2019-09-29,325,1050,REG,1050
57949,2019,2019-09-29,200,2100,REG,2100
57955,2019,2019-09-29,2700,4400,REG,4400
57952,2019,2019-09-29,1540,2310,REG,2310
57954,2019,2019-09-29,2200,2520,REG,2520
57962,2019,2019-09-30,3900,920,REG,3900
57963,2019,2019-10-03,4600,2510,REG,4600
57971,2019,2019-10-06,3900,325,REG,325
57964,2019,2019-10-06,750,2250,REG,750
57968,2019,2019-10-06,3410,3000,REG,3000
57969,2019,2019-10-06,2520,810,REG,2520
57976,2019,2019-10-06,2310,2200,REG,2200
57975,2019,2019-10-06,1200,1800,REG,1800
57974,2019,2019-10-06,4400,1400,REG,1400
57973,2019,2019-10-06,5110,3200,REG,3200
57970,2019,2019-10-06,3700,3430,REG,3700
57972,2019,2019-10-06,2100,610,REG,610
57966,2019,2019-10-06,2120,200,REG,2120
57967,2019,2019-10-06,3300,4900,REG,3300
57965,2019,2019-10-06,920,3800,REG,3800
57977,2019,2019-10-07,4500,1050,REG,4500
57978,2019,2019-10-10,3200,3410,REG,3200
57987,2019,2019-10-13,2510,4500,REG,4500
57986,2019,2019-10-13,3800,200,REG,3800
57982,2019,2019-10-13,2250,3300,REG,3300
57990,2019,2019-10-13,4400,3900,REG,3900
57988,2019,2019-10-13,1400,2100,REG,1400
57989,2019,2019-10-13,3430,1200,REG,3430
57985,2019,2019-10-13,3000,3700,REG,3000
57984,2019,2019-10-13,2700,5110,REG,5110
57979,2019,2019-10-13,4900,750,REG,750
57983,2019,2019-10-13,2310,2120,REG,2120
57980,2019,2019-10-13,325,920,REG,325
57981,2019,2019-10-13,1050,4600,REG,4600
57991,2019,2019-10-14,1800,1540,REG,1800
57992,2019,2019-10-17,1400,2310,REG,2310
58001,2019,2019-10-20,2100,4400,REG,2100
58000,2019,2019-10-20,5110,4500,REG,4500
57998,2019,2019-10-20,2200,2120,REG,2200
58004,2019,2019-10-20,1200,3700,REG,1200
58002,2019,2019-10-20,810,3300,REG,3300
58003,2019,2019-10-20,4600,325,REG,325
57996,2019,2019-10-20,1540,3000,REG,3000
57997,2019,2019-10-20,1800,2520,REG,1800
57994,2019,2019-10-20,610,2700,REG,610
57999,2019,2019-10-20,3410,3800,REG,3800
57993,2019,2019-10-20,200,2510,REG,2510
57995,2019,2019-10-20,920,2250,REG,2250
58005,2019,2019-10-21,3430,3200,REG,3200
58006,2019,2019-10-24,3000,5110,REG,3000
58017,2019,2019-10-27,2200,1400,REG,2200
58015,2019,2019-10-27,2100,4900,REG,2100
58012,2019,2019-10-27,2250,3430,REG,2250
58016,2019,2019-10-27,4500,750,REG,4500
58019,2019,2019-10-27,2310,1800,REG,1800
58018,2019,2019-10-27,3200,1050,REG,3200
58011,2019,2019-10-27,2120,2520,REG,2120
58010,2019,2019-10-27,1540,3410,REG,1540
58007,2019,2019-10-27,200,4600,REG,4600
58014,2019,2019-10-27,3300,3800,REG,3300
58013,2019,2019-10-27,2510,920,REG,2510
58008,2019,2019-10-27,610,3700,REG,3700
58009,2019,2019-10-27,810,4400,REG,4400
58020,2019,2019-10-28,3900,2700,REG,3900
58021,2019,2019-10-31,3800,4500,REG,4500
58029,2019,2019-11-03,2520,1540,REG,2520
58027,2019,2019-11-03,3700,810,REG,3700
58025,2019,2019-11-03,2310,3000,REG,2310
58033,2019,2019-11-03,325,3200,REG,325
58031,2019,2019-11-03,1400,1050,REG,1400
58032,2019,2019-11-03,4400,1800,REG,4400
58026,2019,2019-11-03,2700,3430,REG,2700
58022,2019,2019-11-03,2250,2120,REG,2120
58030,2019,2019-11-03,4600,4900,REG,4600
58028,2019,2019-11-03,3900,2200,REG,3900
58023,2019,2019-11-03,610,5110,REG,610
58024,2019,2019-11-03,750,2100,REG,750
58034,2019,2019-11-04,3410,1200,REG,1200
58035,2019,2019-11-07,2520,4400,REG,2520
58044,2019,2019-11-10,2200,2700,REG,2700
58036,2019,2019-11-10,810,1540,REG,810
58043,2019,2019-11-10,2100,2310,REG,2100
58046,2019,2019-11-10,1200,3000,REG,3000
58045,2019,2019-11-10,3900,2510,REG,3900
58039,2019,2019-11-10,1800,750,REG,1800
58040,2019,2019-11-10,3300,200,REG,200
58038,2019,2019-11-10,1050,610,REG,1050
58037,2019,2019-11-10,920,325,REG,325
58041,2019,2019-11-10,3430,3410,REG,3430
58042,2019,2019-11-10,4900,3800,REG,4900
58047,2019,2019-11-11,4500,4600,REG,4600
58048,2019,2019-11-14,1050,3900,REG,1050
58057,2019,2019-11-17,4500,3800,REG,4500
58051,2019,2019-11-17,1540,1200,REG,1200
58055,2019,2019-11-17,4900,3300,REG,3300
58060,2019,2019-11-17,2510,810,REG,2510
58058,2019,2019-11-17,2520,920,REG,2520
58059,2019,2019-11-17,3700,3200,REG,3200
58053,2019,2019-11-17,2700,610,REG,610
58052,2019,2019-11-17,2200,2250,REG,2200
58050,2019,2019-11-17,750,200,REG,200
58049,2019,2019-11-17,325,2120,REG,325
58054,2019,2019-11-17,3000,1400,REG,3000
58056,2019,2019-11-17,5110,3430,REG,3430
58061,2019,2019-11-18,4400,2310,REG,2310
58062,2019,2019-11-21,2120,2200,REG,2120
58069,2019,2019-11-24,3430,2520,REG,3430
58070,2019,2019-11-24,5110,1540,REG,5110
58068,2019,2019-11-24,3300,750,REG,3300
58073,2019,2019-11-24,4500,1800,REG,4500
58071,2019,2019-11-24,2100,2250,REG,2100
58074,2019,2019-11-24,3700,4600,REG,4600
58063,2019,2019-11-24,200,4900,REG,4900
58064,2019,2019-11-24,610,1400,REG,610
58072,2019,2019-11-24,3200,1200,REG,3200
58067,2019,2019-11-24,1050,2700,REG,1050
58066,2019,2019-11-24,920,3900,REG,3900
58065,2019,2019-11-24,810,3410,REG,810
58075,2019,2019-11-25,2510,325,REG,325
58077,2019,2019-11-28,1200,610,REG,610
58078,2019,2019-11-28,200,3300,REG,3300
58076,2019,2019-11-28,1540,810,REG,810
58087,2019,2019-12-01,3800,2510,REG,2510
58089,2019,2019-12-01,3900,1050,REG,3900
58081,2019,2019-12-01,920,3430,REG,920
58090,2019,2019-12-01,2120,3200,REG,2120
58088,2019,2019-12-01,1400,4400,REG,1400
58084,2019,2019-12-01,2310,2520,REG,2310
58085,2019,2019-12-01,2700,3700,REG,2700
58079,2019,2019-12-01,325,4500,REG,325
58082,2019,2019-12-01,2200,2100,REG,2100
58080,2019,2019-12-01,750,5110,REG,5110
58083,2019,2019-12-01,2250,4900,REG,4900
58086,2019,2019-12-01,3410,1800,REG,1800
58091,2019,2019-12-02,4600,3000,REG,4600
58092,2019,2019-12-05,810,1200,REG,810
58102,2019,2019-12-08,2250,4400,REG,4400
58097,2019,2019-12-08,2120,1400,REG,1400
58094,2019,2019-12-08,610,325,REG,325
58105,2019,2019-12-08,2520,2100,REG,2100
58106,2019,2019-12-08,2510,4600,REG,2510
58103,2019,2019-12-08,3800,3900,REG,3900
58104,2019,2019-12-08,3200,2310,REG,2310
58098,2019,2019-12-08,3000,1540,REG,3000
58096,2019,2019-12-08,1800,5110,REG,1800
58100,2019,2019-12-08,3430,2700,REG,3430
58101,2019,2019-12-08,4900,2200,REG,4900
58099,2019,2019-12-08,3300,4500,REG,4500
58093,2019,2019-12-08,200,750,REG,200
58095,2019,2019-12-08,1050,920,REG,1050
58107,2019,2019-12-09,3700,3410,REG,3700
58108,2019,2019-12-12,325,3430,REG,325
58118,2019,2019-12-15,3800,1050,REG,3800
58119,2019,2019-12-15,2520,2250,REG,2250
58117,2019,2019-12-15,5110,3700,REG,3700
58122,2019,2019-12-15,4400,3000,REG,3000
58115,2019,2019-12-15,3900,610,REG,610
58121,2019,2019-12-15,4500,200,REG,4500
58120,2019,2019-12-15,1200,2510,REG,1200
58113,2019,2019-12-15,2310,1400,REG,2310
58114,2019,2019-12-15,3410,2700,REG,3410
58111,2019,2019-12-15,1540,4900,REG,4900
58109,2019,2019-12-15,750,4600,REG,4600
58116,2019,2019-12-15,2100,2120,REG,2120
58110,2019,2019-12-15,920,3200,REG,3200
58112,2019,2019-12-15,1800,810,REG,1800
58123,2019,2019-12-16,3300,2200,REG,3300
58126,2019,2019-12-21,3200,610,REG,3200
58127,2019,2019-12-21,4500,2510,REG,4500
58128,2019,2019-12-21,4900,2120,REG,2120
58125,2019,2019-12-22,4400,2520,REG,2520
58124,2019,2019-12-22,1400,1540,REG,1400
58132,2019,2019-12-22,2700,920,REG,2700
58138,2019,2019-12-22,810,2310,REG,2310
58136,2019,2019-12-22,3700,1200,REG,3700
58137,2019,2019-12-22,4600,3800,REG,3800
58134,2019,2019-12-22,2100,3300,REG,3300
58133,2019,2019-12-22,3430,3900,REG,3430
58129,2019,2019-12-22,200,2250,REG,200
58130,2019,2019-12-22,1050,325,REG,325
58135,2019,2019-12-22,5110,3410,REG,3410
58131,2019,2019-12-22,2200,750,REG,2200
58139,2019,2019-12-23,3000,1800,REG,1800
58144,2019,2019-12-29,1200,5110,REG,1200
58146,2019,2019-12-29,2120,2100,REG,2100
58151,2019,2019-12-29,3410,3700,REG,3700
58154,2019,2019-12-29,2510,3800,REG,2510
58140,2019,2019-12-29,325,3900,REG,325
58155,2019,2019-12-29,4600,4500,REG,4500
58147,2019,2019-12-29,2250,2200,REG,2250
58153,2019,2019-12-29,1400,2520,REG,1400
58152,2019,2019-12-29,4900,200,REG,200
58148,2019,2019-12-29,2310,4400,REG,2310
58149,2019,2019-12-29,3000,810,REG,810
58142,2019,2019-12-29,750,3300,REG,3300
58150,2019,2019-12-29,3200,2700,REG,2700
58143,2019,2019-12-29,920,1050,REG,920
58141,2019,2019-12-29,610,3430,REG,3430
58145,2019,2019-12-29,1540,1800,REG,1800
58157,2019,2020-01-04,3200,2100,POST,2100
58156,2019,2020-01-04,2120,610,POST,2120
58158,2019,2020-01-05,3300,3000,POST,3000
58159,2019,2020-01-05,3700,4600,POST,4600
58160,2019,2020-01-11,4500,3000,POST,4500
58161,2019,2020-01-11,325,2100,POST,2100
58163,2019,2020-01-12,1800,4600,POST,1800
58162,2019,2020-01-12,2310,2120,POST,2310
58164,2019,2020-01-19,2310,2100,POST,2310
58165,2019,2020-01-19,4500,1800,POST,4500
58167,2019,2020-02-02,2310,4500,POST,2310
