playId,teamId,playerId,sackPosition,sackType,sackYards,sackNull
13046344,810,20160009,OLB,1,-5,0
13046353,3300,20130015,SS,1,-9,0
13046375,3300,20170103,DE,1,-5,0
13046545,3430,20110030,DE,1,-8,0
13046561,200,20130022,CB,1,-7,0
13046579,200,20150137,DT,1,-7,0
13046591,200,20170026,DE,1,-7,0
13046663,4500,20100081,DT,1,-6,0
13046677,4500,20080499,DE,1,-6,0
13046684,3700,20120012,DT,1,-8,0
13046689,4500,20080499,DE,1,-7,0
13046695,3700,20100013,DE,1,-6,0
13046704,3700,20120046,OLB,1,0,0
13046781,3700,20120059,DE,1,-9,0
13046828,2120,20140001,OLB,1,0,0
13046835,4600,20090496,DE,1,-4,0
13046876,4600,20020011,DE,1,-6,0
13046887,2120,20160575,LB,1,-6,0
13046892,4600,20150063,DE,1,-9,0
13046920,4600,20090496,DE,1,-6,0
13046971,4600,20150063,DE,1,-10,0
13047035,750,20020002,DE,1,0,0
13047067,750,20100432,DE,1,-7,0
13047123,750,20110567,DE,1,-9,0
13047157,5110,20110016,OLB,1,-4,0
13047190,1200,20150645,DT,1,-4,0
13047207,1200,20150645,DT,1,-7,0
13047214,1200,20120081,DE,1,-5,0
13047226,5110,20110016,OLB,1,-1,0
13047248,1200,20140034,DE,1,-11,0
13049291,200,20150008,OLB,1,-8,0
13049312,750,20130738,DE,1,-5,0
13049313,750,20110567,DE,1,-6,0
13049426,2310,20100594,OLB,1,-5,0
13049470,1200,20150645,DT,1,-5,0
13049495,1200,20170028,DE,1,-3,0
13049523,1540,20120138,OLB,1,-2,0
13049578,1540,20160202,DE,1,-2,0
13049585,1800,20160137,DE,1,-8,0
13049638,1540,20120048,SS,1,-8,0
13049732,2200,20110037,OLB,1,-9,0
13049742,2120,20120849,DB,1,-15,0
13049745,2120,20120849,DB,1,-6,0
13049762,2120,20140001,OLB,1,-8,0
13049828,2200,20110037,OLB,1,-16,0
13049922,2250,20120137,DT,1,-9,0
13049942,2250,20080050,DE,1,-8,0
13050087,2700,20100002,DT,1,-5,0
13050099,2520,20150035,DE,1,-2,0
13050173,3300,20110024,DE,1,-6,0
13050202,4900,20090018,DE,1,-7,0
13050209,3300,20130103,DE,1,-6,0
13050247,3300,20160120,DT,1,-5,0
13050264,3300,20150044,OLB,1,-5,0
13050290,2510,20140013,DE,1,-3,0
13050394,2510,20090046,OLB,1,-9,0
13050457,3430,20160083,OLB,1,-12,0
13050509,3430,20120077,ILB,1,-3,0
13050510,3430,20110030,DE,1,0,0
13050523,3430,20150006,DE,1,-9,0
13050527,3430,20160020,ILB,1,-9,0
13050533,610,20110620,DT,1,-3,0
13050585,3430,20160083,OLB,1,-3,0
13050600,3430,20140060,DE,1,-5,0
13050719,3700,20120059,DE,1,-8,0
13050750,1400,20120142,ILB,1,-4,0
13050761,3700,20080002,DE,1,-6,0
13050767,3700,20120105,OLB,1,-3,0
13050778,1400,20110002,OLB,1,-8,0
13050829,4600,20120047,MLB,1,-6,0
13050838,4600,20160049,DT,1,-9,0
13050887,4600,20020011,DE,1,-12,0
13050912,5110,20120052,ILB,1,0,0
13050948,4600,20160147,DT,1,-8,0
13050950,4600,20020011,DE,1,-13,0
13050965,4600,20090496,DE,1,-6,0
13050986,5110,20110065,DT,1,-8,0
13051014,3800,20150722,DT,1,-4,0
13051022,3800,20100083,NT,1,-6,0
13051053,3800,20150116,DE,1,-6,0
13051126,3800,20040033,ILB,1,-8,0
13051166,3800,20120021,OLB,1,-4,0
13051176,325,20160146,OLB,1,-10,0
13051206,2100,20110077,DE,1,-5,0
13051245,2100,20110142,DE,1,-4,0
13051248,325,20030010,OLB,1,-8,0
13051252,325,20140017,ILB,1,-14,0
13053285,3800,20150722,DT,1,-9,0
13053337,3800,20060207,SS,1,-8,0
13053339,3800,20060091,DE,1,0,0
13053389,3800,20120021,OLB,1,-5,0
13053390,3800,20170013,ILB,1,-4,0
13053432,4600,20130003,DE,1,-9,0
13053438,4600,20170102,DT,1,-8,0
13053469,200,20110020,DE,1,-5,0
13053498,200,20110020,DE,1,0,0
13053508,1200,20140034,DE,1,-11,0
13053513,200,20120011,DT,1,-7,0
13053535,200,20110020,DE,1,-5,0
13053558,200,20110020,DE,1,-7,0
13053573,200,20110020,DE,1,-7,0
13053596,200,20110042,DE,1,-11,0
13053602,200,20110020,DE,1,-8,0
13053726,3300,20130103,DE,1,-1,0
13053727,3300,20160012,DT,1,-5,0
13053963,1800,20120132,DE,1,-6,0
13053983,810,20160668,CB,1,-10,0
13053986,1800,20120028,OLB,1,-5,0
13053988,1800,20120028,OLB,1,-2,0
13053992,810,20160113,ILB,1,-12,0
13054020,1800,20110131,CB,1,-8,0
13054027,810,20110103,OLB,1,-8,0
13054029,1800,20120028,OLB,1,-8,0
13054128,1400,20160098,SS,1,-6,0
13054249,1050,20160032,DE,1,-4,0
13054308,1050,20160032,DE,1,-3,0
13054323,1540,20160202,DE,1,-3,0
13054366,1540,20130188,DE,1,-2,0
13054371,1050,20140071,OLB,1,0,0
13054379,1540,20120048,SS,1,-11,0
13054385,1050,20160099,MLB,1,-1,0
13054389,1540,20130188,DE,1,-9,0
13054438,2200,20160116,DT,1,-8,0
13054482,3900,20150022,OLB,1,-13,0
13054543,3900,20130206,ILB,1,-4,0
13054544,3900,20140046,DE,1,-9,0
13054599,4400,20150153,OLB,1,-4,0
13054649,4400,20170151,DB,1,0,0
13054662,4400,20160003,DE,1,-6,0
13054770,2510,20140013,DE,1,-14,0
13054795,2120,20140001,OLB,1,-11,0
13054837,2510,20120014,NT,1,-3,0
13054883,2120,20160579,OLB,1,-6,0
13054888,2120,20160579,OLB,1,-5,0
13054899,2510,20170125,LB,1,-10,0
13054985,4500,20160142,DE,1,0,0
13055034,4500,20060126,DE,1,-6,0
13055081,4500,20160142,DE,1,-7,0
13055137,3430,20150006,DE,1,-6,0
13055160,4900,20140088,DE,1,-8,0
13055165,4900,20170107,MLB,1,-8,0
13055211,4900,20060063,DE,1,-6,0
13055238,4900,20090018,DE,1,-9,0
13055240,4900,20100003,DT,1,-5,0
13055251,4900,20090249,DT,1,-7,0
13055292,920,20100120,DT,1,-9,0
13055314,2100,20090013,OLB,1,-10,0
13055366,920,20160024,CB,1,-7,0
13055367,920,20170116,DE,1,-1,0
13055397,920,20140159,DE,1,-11,0
13055593,3000,20150088,DE,1,-14,0
13057382,810,20160113,ILB,1,-4,0
13057451,810,20100695,DE,1,-1,0
13057480,810,20140475,ILB,1,-7,0
13057512,1540,20130188,DE,1,-3,0
13057520,2250,20120137,DT,1,-3,0
13057541,2250,20160069,DE,1,-10,0
13057620,1050,20140071,OLB,1,-2,0
13057625,2250,20150003,DE,1,-8,0
13057638,1050,20160648,OLB,1,-7,0
13057667,2250,20080050,DE,1,-4,0
13057673,2250,20160069,DE,1,-20,0
13057740,3700,20170014,DE,1,-12,0
13057811,3700,20140048,DT,1,-8,0
13057813,3700,20170014,DE,1,-8,0
13057821,3700,20100013,DE,1,-4,0
13057892,1400,20120036,DE,1,-5,0
13057898,920,20100054,DE,1,-6,0
13057907,920,20120454,OLB,1,-12,0
13057956,1400,20150023,OLB,1,-8,0
13057997,920,20100054,DE,1,-7,0
13058018,1800,20090026,OLB,1,-8,0
13058064,325,20160146,OLB,1,-12,0
13058066,325,20160146,OLB,1,-13,0
13058068,1800,20160088,OLB,1,-8,0
13058085,325,20160132,DT,1,-8,0
13058098,1800,20160137,DE,1,-6,0
13058115,325,20160132,DT,1,-4,0
13058127,325,20030010,OLB,1,0,0
13058138,325,20030010,OLB,1,-12,0
13058160,2120,20140001,OLB,1,-8,0
13058200,3800,20170036,SAF,1,-7,0
13058294,2120,20140001,OLB,1,-5,0
13058352,610,20160019,DE,1,-1,0
13058437,4400,20160003,DE,1,-4,0
13058617,4900,20100003,DT,1,0,0
13058626,2700,20150052,DT,1,-7,0
13058687,3000,20150088,DE,1,-9,0
13058817,3000,20170666,DE,1,-7,0
13058839,5110,20110016,OLB,1,-6,0
13058940,5110,20160829,DE,1,-4,0
13058988,3300,20160061,FS,1,-12,0
13058991,3300,20110024,DE,1,-10,0
13059042,3410,20140174,OLB,1,-1,0
13059202,2520,20140005,DE,1,-8,0
13059311,3200,20140040,OLB,1,-2,0
13059367,3900,20110031,DE,1,-8,0
13059378,2100,20100016,OLB,1,-6,0
13059382,3900,20140046,DE,1,-6,0
13059402,2100,20110142,DE,1,-6,0
13059444,3900,20110031,DE,1,-15,0
13059447,2100,20080167,LB,1,-3,0
13059485,3900,20130206,ILB,1,-9,0
13059493,3900,20150199,DE,1,-4,0
13059546,200,20170026,DE,1,-10,0
13059598,200,20150137,DT,1,-8,0
13059621,200,20130243,SS,1,-12,0
13059661,4600,20130013,DT,1,-5,0
13061495,3800,20150722,DT,1,-12,0
13061506,3800,20120021,OLB,1,-10,0
13061519,3800,20120021,OLB,1,-10,0
13061575,2250,20160069,DE,1,-5,0
13061750,200,20170026,DE,1,-4,0
13061815,2120,20140001,OLB,1,-8,0
13061818,325,20030010,OLB,1,-8,0
13061933,325,20030010,OLB,1,-7,0
13061993,1050,20170001,DE,1,-5,0
13061998,920,20140159,DE,1,-9,0
13062061,920,20080077,DT,1,-9,0
13062081,920,20170116,DE,1,-6,0
13062099,920,20100054,DE,1,-8,0
13062131,4400,20110018,DE,1,-4,0
13062149,4400,20140727,DE,1,-7,0
13062301,3000,20100100,DE,1,-5,0
13062366,1540,20130100,DT,1,-5,0
13062376,3000,20100100,DE,1,-5,0
13062381,1540,20130005,DE,1,-5,0
13062384,3000,20150088,DE,1,-4,0
13062425,2100,20140112,DE,1,-8,0
13062443,2100,20170155,LB,1,-3,0
13062456,2100,20080167,LB,1,-2,0
13062472,2100,20080407,ILB,1,0,0
13062475,2100,20140112,DE,1,-1,0
13062480,2100,20090013,OLB,1,-8,0
13062512,2100,20090013,OLB,1,-9,0
13062522,2100,20140151,ILB,1,0,0
13062641,610,20110620,DT,1,-2,0
13062672,2310,20110070,OLB,1,-8,0
13062681,610,20050645,OLB,1,-16,0
13062685,2310,20140609,SS,1,-11,0
13062745,2510,20140013,DE,1,-6,0
13062746,2510,20110014,OLB,1,-6,0
13062752,3300,20110024,DE,1,-10,0
13062756,3300,20110954,OLB,1,-7,0
13062777,3300,20160061,FS,1,0,0
13062808,3300,20110024,DE,1,-10,0
13062841,2510,20170125,LB,1,-11,0
13062979,3200,20150101,DE,1,-5,0
13063012,3200,20160214,OLB,1,-3,0
13063013,3200,20150101,DE,1,-11,0
13063036,2700,20050454,DE,1,-6,0
13063038,3200,20160214,OLB,1,-10,0
13063039,3200,20140040,OLB,1,-8,0
13063050,3200,20160667,CB,1,-15,0
13063058,3200,20160580,DE,1,-9,0
13063091,3430,20090453,NT,1,-3,0
13063093,3430,20160020,ILB,1,-10,0
13063153,750,20110567,DE,1,-8,0
13063172,3430,20120077,ILB,1,-1,0
13063210,750,20130738,DE,1,-9,0
13063215,750,20020002,DE,1,-8,0
13063269,1400,20140235,DE,1,-4,0
13063279,1400,20140525,OLB,1,-5,0
13063298,2520,20140804,DE,1,-9,0
13063314,2520,20120015,OLB,1,-2,0
13063327,2520,20120015,OLB,1,-4,0
13063329,2520,20140804,DE,1,-8,0
13063387,2520,20140005,DE,1,-7,0
13063457,810,20160072,DE,1,-4,0
13063487,3700,20100013,DE,1,-8,0
13063528,3700,20120012,DT,1,-5,0
13063660,3900,20150199,DE,1,-5,0
13063662,3900,20110031,DE,1,-3,0
13063675,3900,20110031,DE,1,-4,0
13063685,1800,20120132,DE,1,-10,0
13063715,3900,20170030,OLB,1,-6,0
13063758,4600,20160920,DE,1,-8,0
13063797,4600,20140026,DE,1,-8,0
13063869,4600,20090496,DE,1,-7,0
13063908,5110,20110016,OLB,1,-2,0
13063926,3410,20120072,DE,1,-5,0
13063933,5110,20110016,OLB,1,-4,0
13063970,3410,20170055,DT,1,-9,0
13063980,3410,20140174,OLB,1,-7,0
13063994,3410,20100015,DE,1,-4,0
13064005,3410,20120072,DE,1,-6,0
13064019,3410,20100015,DE,1,-10,0
13064032,5110,20160829,DE,1,-8,0
13064048,5110,20100680,LB,1,-13,0
13065554,2510,20140763,DE,1,-5,0
13065603,2510,20150832,LB,1,-4,0
13065613,2510,20140013,DE,1,-6,0
13065632,2510,20140763,DE,1,-4,0
13065637,3800,20120021,OLB,1,-7,0
13065658,2510,20140013,DE,1,-6,0
13065674,2510,20110014,OLB,1,-2,0
13065709,200,20150137,DT,1,-9,0
13065739,200,20170026,DE,1,-11,0
13065872,325,20070037,FS,1,-7,0
13065885,325,20160146,OLB,1,-7,0
13065963,325,20030010,OLB,1,-8,0
13065987,3200,20070047,OLB,1,0,0
13066010,610,20160019,DE,1,0,0
13066015,3200,20160580,DE,1,-5,0
13066039,610,20060134,DT,1,-8,0
13066057,610,20160080,DT,1,-6,0
13066085,3200,20140040,OLB,1,-20,0
13066142,3200,20150032,DT,1,-5,0
13066167,4500,20060126,DE,1,-3,0
13066200,810,20100044,LB,1,-11,0
13066251,4500,20140108,DE,1,-14,0
13066254,810,20140475,ILB,1,-4,0
13066323,920,20100054,DE,1,-8,0
13066416,3900,20130206,ILB,1,-8,0
13066435,3900,20150022,OLB,1,-3,0
13066459,5110,20170230,LB,1,-9,0
13066497,1200,20140034,DE,1,-5,0
13066507,1200,20170028,DE,1,-7,0
13066532,1200,20140034,DE,1,-7,0
13066593,1200,20150645,DT,1,-8,0
13066650,1800,20090026,OLB,1,-8,0
13066668,1800,20160027,NT,1,-8,0
13066673,1800,20150129,ILB,1,-1,0
13066678,1800,20090026,OLB,1,0,0
13066689,4900,20140088,DE,1,0,0
13066694,1800,20090026,OLB,1,-6,0
13066700,1800,20160137,DE,1,-14,0
13066704,4900,20140088,DE,1,-7,0
13066754,1800,20160027,NT,1,-3,0
13066794,2250,20120137,DT,1,-6,0
13066796,2250,20080050,DE,1,-10,0
13066807,2200,20170080,LB,1,-8,0
13066862,2250,20070034,MLB,1,-6,0
13066924,2250,20070034,MLB,1,-3,0
13066980,4400,20170151,DB,1,-5,0
13066997,1050,20160099,MLB,1,-9,0
13067074,4400,20160003,DE,1,-5,0
13067082,4400,20150192,DE,1,-3,0
13067108,1400,20140235,DE,1,-6,0
13067146,2700,20120038,DE,1,-6,0
13067188,2700,20150052,DT,1,-14,0
13067235,1400,20140576,NT,1,-7,0
13067260,2700,20150145,CB,1,-13,0
13067293,3300,20130015,SS,1,-3,0
13067340,750,20110567,DE,1,-7,0
13067348,3300,20130148,OLB,1,-13,0
13067390,750,20100432,DE,1,-10,0
13067481,3430,20110030,DE,1,-3,0
13067482,3430,20160083,OLB,1,-1,0
13067636,2520,20120015,OLB,1,-2,0
13067663,2520,20140005,DE,1,-7,0
13067693,3410,20170712,MLB,1,-5,0
13067738,2520,20140804,DE,1,-3,0
13067768,3700,20100013,DE,1,-6,0
13067772,4600,20150063,DE,1,-8,0
13067860,4600,20150972,CB,1,-6,0
13067889,3700,20100013,DE,1,-12,0
13067891,4600,20150063,DE,1,-7,0
13067928,2120,20150043,ILB,1,-1,0
13067971,2100,20140112,DE,1,-7,0
13067976,2100,20140112,DE,1,-8,0
13068031,2100,20160043,NT,1,0,0
13068048,2120,20170057,ILB,1,-3,0
13068069,2100,20100016,OLB,1,-19,0
13069608,2100,20130033,SS,1,-8,0
13069617,3800,20150722,DT,1,-6,0
13069622,2100,20080167,LB,1,-8,0
13069634,2100,20130239,DE,1,-1,0
13069648,2100,20110077,DE,1,-7,0
13069659,3800,20120021,OLB,1,-6,0
13069681,2100,20080407,ILB,1,-8,0
13069683,2100,20090013,OLB,1,-9,0
13069729,2100,20110077,DE,1,-8,0
13069737,3800,20170013,ILB,1,-8,0
13069742,2100,20140151,ILB,1,-4,0
13069849,3300,20150044,OLB,1,-10,0
13069854,200,20120011,DT,1,-7,0
13069876,200,20110020,DE,1,-8,0
13070016,610,20120564,DE,1,-5,0
13070088,3000,20100046,DT,1,-6,0
13070091,3000,20100100,DE,1,-2,0
13070137,750,20020002,DE,1,-6,0
13070161,750,20110567,DE,1,0,0
13070175,750,20100432,DE,1,-7,0
13070184,750,20120009,MLB,1,-3,0
13070215,750,20130044,DT,1,-3,0
13070225,750,20130044,DT,1,-5,0
13070305,810,20160477,DE,1,-5,0
13070310,920,20090070,DE,1,-11,0
13070318,920,20090070,DE,1,-10,0
13070369,810,20100044,LB,1,-10,0
13070381,810,20140935,LB,1,-9,0
13070412,1050,20150051,DE,1,-9,0
13070418,1800,20160088,OLB,1,0,0
13070455,1800,20090026,OLB,1,-5,0
13070567,1400,20120142,ILB,1,-4,0
13070572,1400,20140235,DE,1,-8,0
13070611,3430,20130233,OLB,1,-7,0
13070652,1400,20110002,OLB,1,-7,0
13070667,3430,20110030,DE,1,-4,0
13070709,4500,20140981,DB,1,-3,0
13070735,4500,20150079,OLB,1,-7,0
13070832,2120,20090015,ILB,1,-9,0
13070846,2120,20170744,LB,1,-11,0
13070862,4500,20160007,DT,1,-7,0
13070974,2250,20160069,DE,1,-3,0
13071025,2250,20120137,DT,1,-8,0
13071037,2310,20160037,DE,1,-7,0
13071043,2520,20120015,OLB,1,-6,0
13071062,2520,20120015,OLB,1,-3,0
13071099,2520,20140005,DE,1,-12,0
13071112,2520,20100091,MLB,1,-4,0
13071153,2310,20110041,DT,1,0,0
13071155,2310,20110070,OLB,1,-6,0
13071264,5110,20160829,DE,1,-3,0
13071275,5110,20160152,DT,1,-5,0
13071317,4400,20170151,DB,1,-6,0
13071328,4400,20110018,DE,1,-9,0
13071394,3700,20100032,CB,1,0,0
13071422,2510,20110014,OLB,1,-10,0
13071510,3700,20080002,DE,1,-1,0
13071514,2510,20120014,NT,1,-7,0
13071582,3200,20100027,FS,1,-11,0
13071615,2700,20150052,DT,1,-8,0
13071650,3200,20170686,DT,1,-10,0
13071667,2700,20100002,DT,1,-2,0
13071942,325,20170047,LB,1,-6,0
13071957,325,20100673,CB,1,-5,0
13072055,325,20130757,SS,1,-9,0
13072070,3900,20170030,OLB,1,-8,0
13072146,1540,20170124,LB,1,-9,0
13072171,1540,20170021,LB,1,-8,0
13072235,1540,20130005,DE,1,-1,0
13073698,2700,20050454,DE,1,-1,0
13073705,610,20120564,DE,1,-1,0
13073790,2700,20160038,CB,1,-11,0
13073827,610,20150402,DE,1,-15,0
13073953,1800,20160027,NT,1,-6,0
13073981,750,20130738,DE,1,-7,0
13073991,750,20130014,DT,1,-9,0
13073992,750,20020002,DE,1,-10,0
13074088,325,20160146,OLB,1,-7,0
13074122,1050,20160440,DT,1,-9,0
13074124,325,20150122,DE,1,-3,0
13074200,810,20100044,LB,1,-6,0
13074205,1540,20150200,CB,1,0,0
13074284,810,20120089,DE,1,-8,0
13074288,1540,20130100,DT,1,-8,0
13074302,810,20110103,OLB,1,-12,0
13074303,810,20100044,LB,1,-9,0
13074364,2200,20130049,DE,1,0,0
13074369,2200,20130006,OLB,1,-10,0
13074398,2200,20110037,OLB,1,-2,0
13074463,1400,20140031,FS,1,0,0
13074513,2250,20080050,DE,1,-8,0
13074534,2250,20120137,DT,1,-12,0
13074552,2120,20090015,ILB,1,0,0
13074622,2250,20080050,DE,1,-3,0
13074653,2250,20150003,DE,1,-6,0
13074679,2310,20160106,CB,1,-9,0
13074696,4400,20120018,OLB,1,-8,0
13074714,2310,20160037,DE,1,-9,0
13074833,920,20100120,DT,1,-9,0
13074866,920,20100120,DT,1,-5,0
13074870,3000,20070102,DE,1,-2,0
13074882,3000,20070102,DE,1,-6,0
13074897,3000,20150088,DE,1,-9,0
13075153,3300,20100638,DE,1,-9,0
13075200,3410,20120072,DE,1,-4,0
13075236,3700,20100013,DE,1,-5,0
13075399,2520,20140005,DE,1,-5,0
13075444,2520,20140005,DE,1,-3,0
13075531,3900,20110031,DE,1,-8,0
13075543,3200,20170131,DT,1,-8,0
13075563,3200,20110233,DE,1,-3,0
13075636,3900,20150022,OLB,1,-7,0
13075667,2510,20140013,DE,1,-8,0
13075681,2510,20120014,NT,1,-4,0
13075718,2510,20110014,OLB,1,-12,0
13075730,2510,20140013,DE,1,-23,0
13075735,4600,20150063,DE,1,-12,0
13075746,2510,20140013,DE,1,-6,0
13075747,2510,20110014,OLB,1,-10,0
13075760,2510,20090046,OLB,1,-8,0
13075764,4600,20130003,DE,1,-4,0
13075827,2100,20140151,ILB,1,-8,0
13075832,4500,20130040,DE,1,-3,0
13075944,2100,20080407,ILB,1,-10,0
13075956,2100,20170155,LB,1,0,0
13076058,200,20170026,DE,1,-7,0
13076064,200,20110020,DE,1,-3,0
13076130,4900,20090249,DT,1,-3,0
13076141,5110,20160829,DE,1,-10,0
13076159,5110,20100680,LB,1,-7,0
13076160,5110,20160829,DE,1,-4,0
13076198,3800,20120021,OLB,1,-9,0
13076274,5110,20150038,OLB,1,-5,0
13077795,3410,20120072,DE,1,-11,0
13077831,3410,20100015,DE,1,-4,0
13077864,3800,20140084,ILB,1,-6,0
13077883,3800,20140027,ILB,1,-7,0
13077984,2200,20130006,OLB,1,-17,0
13077994,325,20160132,DT,1,-8,0
13078081,325,20150122,DE,1,-4,0
13078091,750,20130738,DE,1,0,0
13078115,4900,20100003,DT,1,-12,0
13078136,750,20110567,DE,1,-6,0
13078147,750,20130738,DE,1,-13,0
13078198,750,20020002,DE,1,-13,0
13078213,4900,20150163,DE,1,-8,0
13078228,750,20160077,CB,1,-2,0
13078244,750,20130044,DT,1,-7,0
13078259,1050,20151098,DB,1,-7,0
13078295,1050,20170001,DE,1,-8,0
13078315,1050,20130054,CB,1,-7,0
13078338,1050,20170065,DT,1,-7,0
13078361,810,20110103,OLB,1,-4,0
13078367,1050,20160648,OLB,1,-3,0
13078422,1540,20130005,DE,1,-6,0
13078454,1540,20130005,DE,1,-4,0
13078521,1540,20130005,DE,1,-6,0
13078573,920,20100054,DE,1,-5,0
13078574,920,20170116,DE,1,-9,0
13078587,1200,20170028,DE,1,-4,0
13078622,1200,20130832,DE,1,-7,0
13078637,1200,20140034,DE,1,-22,0
13078672,4600,20130003,DE,1,-5,0
13078674,4600,20170090,CB,1,-5,0
13078717,4600,20150063,DE,1,-11,0
13078732,4600,20090496,DE,1,-6,0
13078762,1800,20160027,NT,1,-9,0
13078798,1800,20160088,OLB,1,-4,0
13078851,3000,20150011,CB,1,-4,0
13078854,1800,20160027,NT,1,-2,0
13078907,3900,20160608,DB,1,-6,0
13078919,3900,20110031,DE,1,-1,0
13078958,3900,20110031,DE,1,-2,0
13078967,3900,20160608,DB,1,-6,0
13078979,3900,20160608,DB,1,-16,0
13079020,3900,20120086,LB,1,-4,0
13079030,3900,20140046,DE,1,-7,0
13079142,2700,20170022,DE,1,-3,0
13079224,3200,20170131,DT,1,-4,0
13079247,3200,20140212,LB,1,-6,0
13079284,3200,20140212,LB,1,-1,0
13079315,610,20060134,DT,1,-6,0
13079318,3200,20150032,DT,1,-15,0
13079341,610,20100031,DE,1,0,0
13079349,3200,20140962,CB,1,-13,0
13079368,3200,20170131,DT,1,0,0
13079402,200,20120035,DE,1,-10,0
13079414,3300,20110024,DE,1,-5,0
13079469,3300,20110024,DE,1,-5,0
13079506,3300,20100638,DE,1,-3,0
13079508,3300,20100638,DE,1,-3,0
13079533,3300,20160012,DT,1,-8,0
13079540,4400,20120154,ILB,1,-9,0
13079620,4400,20170225,DE,1,-4,0
13079670,4400,20130772,SS,1,-8,0
13079799,2520,20160044,DE,1,-9,0
13079817,3700,20080002,DE,1,-3,0
13079821,2520,20140804,DE,1,-16,0
13079916,4500,20170003,DE,1,-2,0
13079966,2250,20160069,DE,1,-4,0
13080087,2510,20160629,MLB,1,-6,0
13080288,5110,20150038,OLB,1,-3,0
13080321,5110,20110016,OLB,1,-10,0
13080339,5110,20110016,OLB,1,-7,0
13080365,5110,20150038,OLB,1,-2,0
13081906,200,20150137,DT,1,-11,0
13081973,750,20120009,MLB,1,-6,0
13081995,200,20150008,OLB,1,-8,0
13082168,325,20160146,OLB,1,-9,0
13082194,920,20100054,DE,1,-9,0
13082227,1400,20140235,DE,1,-8,0
13082304,2310,20160037,DE,1,-10,0
13082309,2310,20170183,LB,1,-1,0
13082310,2310,20170059,LB,1,-7,0
13082327,2310,20170059,LB,1,-10,0
13082340,2310,20140170,CB,1,0,0
13082348,1400,20170051,DE,1,-7,0
13082422,1540,20130005,DE,1,-10,0
13082426,1800,20090026,OLB,1,-8,0
13082449,1540,20130005,DE,1,-12,0
13082459,1800,20120132,DE,1,-10,0
13082463,1540,20130005,DE,1,-9,0
13082471,1540,20130100,DT,1,-9,0
13082542,2120,20140001,OLB,1,-10,0
13082631,2200,20160116,DT,1,-8,0
13082645,2200,20110037,OLB,1,-5,0
13082701,4400,20120018,OLB,1,-6,0
13082780,4400,20160003,DE,1,-6,0
13082787,2520,20120015,OLB,1,-7,0
13082883,4500,20160103,DT,1,-9,0
13082897,4500,20140108,DE,1,-6,0
13082970,4500,20060126,DE,1,-5,0
13083019,610,20090538,OLB,1,-8,0
13083026,2700,20050454,DE,1,-5,0
13083047,2700,20120038,DE,1,-5,0
13083064,2700,20100163,FS,1,0,0
13083118,2700,20170654,DE,1,-8,0
13083197,810,20160477,DE,1,-2,0
13083249,3000,20070102,DE,1,-7,0
13083286,810,20110103,OLB,1,-7,0
13083334,3430,20130233,OLB,1,-6,0
13083359,3430,20150096,DE,1,-6,0
13083383,3200,20140212,LB,1,-8,0
13083463,3200,20160580,DE,1,-7,0
13083483,3200,20020452,OLB,1,-9,0
13083484,3200,20020452,OLB,1,-1,0
13083527,3410,20120072,DE,1,-6,0
13083542,3410,20140174,OLB,1,-10,0
13083562,5110,20110016,OLB,1,-7,0
13083570,5110,20110016,OLB,1,-4,0
13083632,3410,20100015,DE,1,-6,0
13083700,1200,20170584,DE,1,-1,0
13083706,3700,20130147,DE,1,-7,0
13083711,1200,20130026,DE,1,-9,0
13083740,1200,20160189,CB,1,-14,0
13083815,3900,20100010,DE,1,-8,0
13083817,3900,20160058,SS,1,-12,0
13083841,1050,20170185,DT,1,-6,0
13083877,3900,20170030,OLB,1,-1,0
13083882,1050,20170001,DE,1,-4,0
13083884,3900,20130206,ILB,1,-7,0
13083910,3900,20120470,LB,1,-7,0
13083926,3900,20100010,DE,1,-7,0
13083941,1050,20160065,DE,1,-5,0
13083993,3800,20120021,OLB,1,-6,0
13084041,3800,20150722,DT,1,-17,0
13084051,3800,20120021,OLB,1,-3,0
13084109,4600,20130003,DE,1,-2,0
13084210,3300,20110024,DE,1,-7,0
13084218,4900,20150163,DE,1,-7,0
13084245,3300,20160061,FS,1,-11,0
13084283,4900,20090249,DT,1,-7,0
13084335,2250,20110003,DT,1,-4,0
13084393,2250,20170595,DT,1,-7,0
13084405,2100,20110077,DE,1,-2,0
13084411,2250,20150003,DE,1,-7,0
13084444,2100,20090013,OLB,1,-10,0
13085920,2250,20120137,DT,1,-8,0
13085995,610,20050645,OLB,1,-5,0
13086046,610,20120589,DB,1,-7,0
13086053,2250,20160036,OLB,1,-7,0
13086129,2100,20130028,NT,1,0,0
13086140,2310,20050015,ILB,1,-9,0
13086143,2100,20080407,ILB,1,-8,0
13086171,2310,20110070,OLB,1,-1,0
13086215,2100,20090013,OLB,1,0,0
13086220,2100,20100016,OLB,1,0,0
13086232,200,20150008,OLB,1,-1,0
13086240,200,20170026,DE,1,-5,0
13086289,2510,20140013,DE,1,-7,0
13086303,2510,20110014,OLB,1,-10,0
13086304,2510,20160984,DE,1,-3,0
13086359,200,20160115,OLB,1,-7,0
13086490,3300,20110647,LB,1,-7,0
13086505,3300,20110024,DE,1,-9,0
13086510,750,20130044,DT,1,-7,0
13086530,3300,20150154,DT,1,-10,0
13086561,3300,20160061,FS,1,-17,0
13086999,3300,20130038,MLB,1,0,0
13087007,3000,20100100,DE,1,-6,0
