playerId,teamId,draftTradeValue
19960059,2510,310.0
19960060,2250,300.0
19960061,3700,292.0
19960062,3430,284.0
19960063,2250,276.0
19960064,3800,270.0
19960065,1400,265.0
19960066,3410,260.0
19960067,1200,255.0
19960068,2310,250.0
19960069,920,245.0
19960070,3300,240.0
19960071,4900,235.0
19960072,3900,230.0
19960073,750,225.0
19960074,2100,220.0
19960075,3000,215.0
19960076,1540,210.0
19960077,4600,205.0
19960078,1400,200.0
19960079,2700,195.0
19960080,2700,190.0
19960081,4400,185.0
19960082,2200,180.0
19960083,2510,175.0
19960084,200,170.0
19960085,3700,165.0
19960086,3200,160.0
19960087,610,155.0
19960088,750,150.0
19960089,4500,145.0
19960090,1800,140.0
19960091,4600,136.0
19960092,3900,132.0
19960093,1800,128.0
19960094,1200,124.0
19960095,1200,120.0
19960096,4900,116.0
19960097,3000,112.0
19960098,2310,108.0
19960099,4600,104.0
19960100,1400,100.0
19960101,3200,96.0
19960102,5110,92.0
19960103,3300,88.0
19960104,4900,86.0
19960105,2510,84.0
19960106,750,82.0
19960107,2100,80.0
19960108,920,78.0
19960109,2100,76.0
19960110,2250,74.0
19960111,750,72.0
19960112,3800,70.0
19960113,2700,68.0
19960114,4400,66.0
19960115,2200,64.0
19960116,810,62.0
19960117,200,60.0
19960118,2700,58.0
19960119,3200,56.0
19960120,610,54.0
19960121,3700,52.0
19960122,1400,50.0
19960123,1800,49.0
19960124,3200,48.0
19960125,2700,47.0
19960126,3900,46.0
19960127,200,45.0
19960128,4500,44.0
19960129,1540,43.0
19960130,3410,42.0
19960131,4600,41.0
19960132,3900,40.0
19960133,3430,39.5
19960134,2700,39.0
19960135,2310,38.5
19960136,3300,38.0
19960137,3800,37.5
19960138,5110,37.0
19960139,3200,36.5
19960140,4900,36.0
19960141,2510,35.5
19960142,750,35.0
19960143,2100,34.5
19960144,920,34.0
19960145,3300,33.5
19960146,2250,33.0
19960147,3700,32.6
19960148,3000,32.2
19960149,3200,31.8
19960150,2700,31.4
19960151,2200,31.0
19960152,810,30.6
19960153,325,30.2
19960154,2700,29.8
19960155,4400,29.4
19960156,610,29.0
19960157,1200,28.6
19960158,1540,28.2
19960159,1400,27.8
19960160,4500,27.4
19960161,3800,27.0
19960162,3800,26.6
19960163,3900,26.2
19960164,200,25.8
19960165,3300,25.4
19960166,2520,25.0
19960167,1200,24.6
19960168,3430,24.2
19960169,3800,23.8
19960170,2250,23.4
19960171,3410,23.0
19960172,325,22.6
19960173,3200,22.2
19960174,5110,21.8
19960175,2510,21.4
19960176,2310,21.0
19960177,2100,20.6
19960178,920,20.2
19960179,3300,19.8
19960180,4900,19.4
19960181,1400,19.0
19960182,3410,18.6
19960183,2520,18.2
19960184,4600,17.8
19960185,2250,17.4
19960186,325,17.0
19960187,810,16.6
19960188,200,16.2
19960189,2700,15.8
19960190,4400,15.4
19960191,2200,15.0
19960192,4400,14.6
19960193,750,14.2
19960194,3700,13.8
19960195,3200,13.4
19960196,610,13.0
19960197,3700,12.6
19960198,4500,12.2
19960199,3700,11.8
19960200,3900,11.4
19960201,2510,11.0
19960202,610,10.6
19960203,3900,10.2
19960204,3300,9.8
19960205,2200,9.4
19960206,3200,9.0
19960207,1200,8.6
19960208,1800,8.2
19960209,4600,7.8
19960210,3430,7.4
19960211,2310,7.0
19960212,3800,6.6
19960213,1400,6.2
19960214,3410,5.8
19960215,5110,5.4
19960216,3200,5.0
19960217,750,4.6
19960218,2100,4.2
19960219,920,3.8
19960220,2520,3.4
19960221,4900,3.0
19960222,2510,2.6
19960223,3000,2.3
19960224,2520,2.0
19960225,4600,1.96
19960226,1400,1.92
19960227,2250,1.88
19960228,2250,1.84
19960229,200,1.8
19960230,2700,1.76
19960231,4400,1.72
19960232,2200,1.68
19960233,810,1.64
19960234,750,1.6
19960235,1400,1.56
19960236,1400,1.52
19960237,610,1.48
19960238,325,1.44
19960239,4500,1.4
19960240,1800,1.36
19960241,2310,1.32
19960242,3900,1.28
19960243,1200,1.24
19960244,610,1.2
19960245,2310,1.16
19960246,3300,1.12
19960247,3200,1.08
19960248,2520,1.04
19960249,610,1.0
19960250,5110,0.96
19960251,2700,0.92
19960252,1800,0.88
19960253,810,0.84
19960254,4500,0.8
19970001,2510,3000.0
19970002,2520,2600.0
19970003,4600,2200.0
19970004,325,1800.0
19970005,1540,1700.0
19970006,4600,1600.0
19970007,3410,1500.0
19970008,3430,1400.0
19970009,3800,1350.0
19970010,3300,1300.0
19970011,200,1250.0
19970012,4900,1200.0
19970013,2310,1150.0
19970014,920,1100.0
19970015,2700,1050.0
19970016,4900,1000.0
19970017,5110,950.0
19970018,2100,900.0
19970019,2200,875.0
19970020,3000,850.0
19970021,2250,800.0
19970022,1200,780.0
19970023,610,760.0
19970024,3900,740.0
19970025,3700,720.0
19970026,4500,700.0
19970027,750,680.0
19970028,1400,660.0
19970029,3200,640.0
19970030,1800,620.0
19970031,3430,600.0
19970032,200,590.0
19970033,3300,580.0
19970034,325,560.0
19970035,1540,550.0
19970036,3410,540.0
19970037,4900,530.0
19970038,810,520.0
19970039,3300,510.0
19970040,2510,500.0
19970041,200,490.0
19970042,3800,480.0
19970043,920,470.0
19970044,2700,460.0
19970045,4400,450.0
19970046,2100,440.0
19970047,2310,430.0
19970048,2200,420.0
19970049,3000,410.0
19970050,2250,400.0
19970051,5110,390.0
19970052,610,380.0
19970053,3900,370.0
19970054,1540,360.0
19970055,4500,350.0
19970056,750,340.0
19970057,3700,330.0
19970058,325,320.0
19970059,3200,310.0
19970060,1800,300.0
19970061,3200,292.0
19970062,3300,284.0
19970063,4900,276.0
19970064,325,270.0
19970065,1200,265.0
19970066,4900,260.0
19970067,1400,255.0
19970068,3410,250.0
19970069,810,245.0
19970070,200,240.0
19970071,3700,235.0
19970072,2520,230.0
19970073,2700,225.0
19970074,4400,220.0
19970075,2100,215.0
19970076,920,210.0
19970077,4500,205.0
19970078,3000,200.0
19970079,2250,195.0
19970080,5110,190.0
19970081,2100,185.0
19970082,3900,180.0
19970083,1200,175.0
19970084,3800,170.0
19970085,2520,165.0
19970086,2200,160.0
19970087,750,155.0
19970088,3430,150.0
19970089,3200,145.0
19970090,1800,140.0
19970091,3900,136.0
19970092,2700,132.0
19970093,2700,128.0
19970094,1200,124.0
19970095,3410,120.0
19970096,2700,116.0
19970097,3200,112.0
19970098,2100,108.0
19970099,3300,104.0
19970100,200,100.0
19970101,1200,96.0
19970102,3430,92.0
19970103,3410,88.0
19970104,3430,86.0
19970105,810,84.0
19970106,3800,82.0
19970107,2100,80.0
19970108,810,78.0
19970109,4400,76.0
19970110,2310,74.0
19970111,920,72.0
19970112,2510,70.0
19970113,3000,68.0
19970114,2250,66.0
19970115,5110,64.0
19970116,3300,62.0
19970117,2200,60.0
19970118,325,58.0
19970119,3700,56.0
19970120,610,54.0
19970121,2700,52.0
19970122,750,50.0
19970123,2520,49.0
19970124,1400,48.0
19970125,3200,47.0
19970126,1800,46.0
19970127,1200,45.0
19970128,4900,44.0
19970129,1200,43.0
19970130,1540,42.0
19970131,3430,41.0
19970132,5110,40.0
19970133,200,39.5
19970134,325,39.0
19970135,1540,38.5
19970136,3410,38.0
19970137,4900,37.5
19970138,4400,37.0
19970139,3800,36.5
19970140,5110,36.0
19970141,810,35.5
19970142,4600,35.0
19970143,2100,34.5
19970144,920,34.0
19970145,3430,33.5
19970146,4400,33.0
19970147,2250,32.6
19970148,5110,32.2
19970149,2700,31.8
19970150,2200,31.4
19970151,3000,31.0
19970152,3700,30.6
19970153,610,30.2
19970154,3900,29.8
19970155,3700,29.4
19970156,2200,29.0
19970157,2700,28.6
19970158,2510,28.2
19970159,3200,27.8
19970160,1800,27.4
19970161,1540,27.0
19970162,5110,26.6
19970163,2310,26.2
19970164,3430,25.8
19970165,3300,25.4
19970166,2700,25.0
19970167,325,24.6
19970168,1540,24.2
19970169,4900,23.8
19970170,2700,23.4
19970171,3410,23.0
19970172,2520,22.6
19970173,2700,22.2
19970174,4600,21.8
19970175,3800,21.4
19970176,920,21.0
19970177,2700,20.6
19970178,4400,20.2
19970179,2510,19.8
19970180,200,19.4
19970181,2100,19.0
19970182,2200,18.6
19970183,3000,18.2
19970184,2250,17.8
19970185,610,17.4
19970186,3900,17.0
19970187,1200,16.6
19970188,3800,16.2
19970189,750,15.8
19970190,3700,15.4
19970191,3430,15.0
19970192,3200,14.6
19970193,2520,14.2
19970194,325,13.8
19970195,2310,13.4
19970196,810,13.0
19970197,4900,12.6
19970198,3700,12.2
19970199,3900,11.8
19970200,810,11.4
19970201,810,11.0
19970202,3430,10.6
19970203,2700,10.2
19970204,200,9.8
19970205,325,9.4
19970206,1540,9.0
19970207,3700,8.6
19970208,3410,8.2
19970209,4900,7.8
19970210,810,7.4
19970211,4600,7.0
19970212,3800,6.6
19970213,1800,6.2
19970214,2310,5.8
19970215,2510,5.4
19970216,2100,5.0
19970217,920,4.6
19970218,4400,4.2
19970219,2200,3.8
19970220,3000,3.4
19970221,2250,3.0
19970222,200,2.6
19970223,3900,2.3
19970224,1200,2.0
19970225,3700,1.96
19970226,610,1.92
19970227,3700,1.88
19970228,750,1.84
19970229,3430,1.8
19970230,3200,1.76
19970231,1800,1.72
19970232,1540,1.68
19970233,810,1.64
19970234,325,1.6
19970235,3000,1.56
19970236,325,1.52
19970237,4400,1.48
19970238,325,1.44
19970239,1540,1.4
19970240,1800,1.36
19980001,2200,3000.0
19980002,4400,2600.0
19980003,3800,2200.0
19980004,2520,1800.0
19980005,810,1700.0
19980006,2510,1600.0
19980007,3300,1500.0
19980008,1200,1400.0
19980009,2250,1350.0
19980010,325,1300.0
19980011,3700,1250.0
19980012,200,1200.0
19980013,920,1150.0
19980014,750,1100.0
19980015,4600,1050.0
19980016,2100,1000.0
19980017,920,950.0
19980018,3200,900.0
19980019,1800,875.0
19980020,1540,850.0
19980021,3000,800.0
19980022,3200,780.0
19980023,2520,760.0
19980024,3410,740.0
19980025,2250,720.0
19980026,3900,700.0
19980027,2310,680.0
19980028,4500,660.0
19980029,2700,640.0
19980030,1400,620.0
19980031,2520,600.0
19980032,2200,590.0
19980033,3800,580.0
19980034,4900,560.0
19980035,810,550.0
19980036,3800,540.0
19980037,2510,530.0
19980038,1200,520.0
19980039,610,510.0
19980040,3300,500.0
19980041,3900,490.0
19980042,325,480.0
19980043,920,470.0
19980044,2700,460.0
19980045,4900,450.0
19980046,2100,440.0
19980047,4600,430.0
19980048,5110,420.0
19980049,2700,410.0
19980050,1540,400.0
19980051,3000,390.0
19980052,3200,380.0
19980053,200,370.0
19980054,3200,360.0
19980055,3410,350.0
19980056,3430,340.0
19980057,2250,330.0
19980058,4500,320.0
19980059,4400,310.0
19980060,1540,300.0
19980061,1400,292.0
19980062,750,284.0
19980063,2520,276.0
19980064,810,270.0
19980065,2510,265.0
19980066,3900,260.0
19980067,3430,255.0
19980068,610,250.0
19980069,5110,245.0
19980070,3410,240.0
19980071,2200,235.0
19980072,3700,230.0
19980073,750,225.0
19980074,200,220.0
19980075,920,215.0
19980076,4600,210.0
19980077,2100,205.0
19980078,920,200.0
19980079,2700,195.0
19980080,3000,190.0
19980081,3200,185.0
19980082,2700,180.0
19980083,3200,175.0
19980084,4900,170.0
19980085,3700,165.0
19980086,2250,160.0
19980087,3430,155.0
19980088,2310,150.0
19980089,4500,145.0
19980090,1800,140.0
19980091,1400,136.0
19980092,3900,132.0
19980093,2200,128.0
19980094,810,124.0
19980095,3800,120.0
19980096,2510,116.0
19980097,3300,112.0
19980098,2510,108.0
19980099,3300,104.0
19980100,1200,100.0
19980101,2250,96.0
19980102,2700,92.0
19980103,200,88.0
19980104,4900,86.0
19980105,920,84.0
19980106,750,82.0
19980107,2100,80.0
19980108,4600,78.0
19980109,2520,76.0
19980110,3000,74.0
19980111,3430,72.0
19980112,3700,70.0
19980113,5110,68.0
19980114,200,66.0
19980115,3200,64.0
19980116,3700,62.0
19980117,3900,60.0
19980118,2250,58.0
19980119,4500,56.0
19980120,2310,54.0
19980121,1800,52.0
19980122,1400,50.0
19980123,3900,49.0
19980124,325,48.0
19980125,3800,47.0
19980126,4400,46.0
19980127,2520,45.0
19980128,2310,44.0
19980129,2510,43.0
19980130,1200,42.0
19980131,610,41.0
19980132,3300,40.0
19980133,325,39.5
19980134,3430,39.0
19980135,2200,38.5
19980136,750,38.0
19980137,3900,37.5
19980138,1200,37.0
19980139,2100,36.5
19980140,5110,36.0
19980141,3430,35.5
19980142,3700,35.0
19980143,2700,34.5
19980144,3000,34.0
19980145,3200,33.5
19980146,3430,33.0
19980147,3410,32.6
19980148,2250,32.2
19980149,3430,31.8
19980150,1800,31.4
19980151,4500,31.0
19980152,2520,30.6
19980153,1400,30.2
19980154,325,29.8
19980155,4400,29.4
19980156,1800,29.0
19980157,810,28.6
19980158,3800,28.2
19980159,2510,27.8
19980160,610,27.4
19980161,3300,27.0
19980162,4600,26.6
19980163,3430,26.2
19980164,325,25.8
19980165,750,25.4
19980166,200,25.0
19980167,920,24.6
19980168,2100,24.2
19980169,4600,23.8
19980170,5110,23.4
19980171,2700,23.0
19980172,2700,22.6
19980173,3000,22.2
19980174,3430,21.8
19980175,4900,21.4
19980176,3200,21.0
19980177,3410,20.6
19980178,3900,20.2
19980179,2250,19.8
19980180,4500,19.4
19980181,2310,19.0
19980182,2250,18.6
19980183,3430,18.2
19980184,4900,17.8
19980185,1540,17.4
19980186,3900,17.0
19980187,1800,16.6
19980188,1200,16.2
19980189,810,15.8
19980190,2200,15.4
19980191,5110,15.0
19980192,2250,14.6
19980193,3800,14.2
19980194,4400,13.8
19980195,3430,13.4
19980196,750,13.0
19980197,4600,12.6
19980198,610,12.2
19980199,200,11.8
19980200,1400,11.4
19980201,200,11.0
19980202,920,10.6
19980203,200,10.2
19980204,3300,9.8
19980205,2100,9.4
19980206,5110,9.0
19980207,1540,8.6
19980208,3000,8.2
19980209,3800,7.8
19980210,2700,7.4
19980211,3200,7.0
19980212,4900,6.6
19980213,3410,6.2
19980214,2250,5.8
19980215,4500,5.4
19980216,2310,5.0
19980217,810,4.6
19980218,1800,4.2
19980219,1400,3.8
19980220,3700,3.4
19980221,3900,3.0
19980222,920,2.6
19980223,1200,2.3
19980224,2310,2.0
19980225,3000,1.96
19980226,3800,1.92
19980227,1200,1.88
19980228,750,1.84
19980229,2100,1.8
19980230,2520,1.76
19980231,2200,1.72
19980232,810,1.68
19980233,3800,1.64
19980234,4400,1.6
19980235,2520,1.56
19980236,2510,1.52
19980237,1200,1.48
19980238,610,1.44
19980239,3300,1.4
19980240,3700,1.36
19980241,325,1.32
19990001,1050,3000.0
19990002,3700,2600.0
19990003,920,2200.0
19990004,2200,1800.0
19990005,3300,1700.0
19990006,2510,1600.0
19990007,5110,1500.0
19990008,3800,1400.0
19990009,1540,1350.0
19990010,325,1300.0
19990011,3000,1250.0
19990012,810,1200.0
19990013,3900,1150.0
19990014,2310,1100.0
19990015,4900,1050.0
19990016,2100,1000.0
19990017,3200,950.0
19990018,2520,900.0
19990019,3410,875.0
19990020,1200,850.0
19990021,3800,800.0
19990022,4600,780.0
19990023,610,760.0
19990024,4500,740.0
19990025,1800,720.0
19990026,2250,700.0
19990027,1540,680.0
19990028,3200,660.0
19990029,3000,640.0
19990030,200,620.0
19990031,1400,600.0
19990032,1050,590.0
19990033,920,580.0
19990034,750,560.0
19990035,3700,550.0
19990036,2200,540.0
19990037,5110,530.0
19990038,750,520.0
19990039,2700,510.0
19990040,2520,500.0
19990041,2510,490.0
19990042,200,480.0
19990043,2700,470.0
19990044,3000,460.0
19990045,1050,450.0
19990046,3200,440.0
19990047,1800,430.0
19990048,810,420.0
19990049,3410,410.0
19990050,4900,400.0
19990051,3800,390.0
19990052,2100,380.0
19990053,610,370.0
19990054,2310,360.0
19990055,1200,350.0
19990056,2250,340.0
19990057,3430,330.0
19990058,1400,320.0
19990059,3900,310.0
19990060,4400,300.0
19990061,1400,292.0
19990062,1050,284.0
19990063,2200,276.0
19990064,3700,270.0
19990065,920,265.0
19990066,810,260.0
19990067,1400,255.0
19990068,2510,250.0
19990069,4400,245.0
19990070,1540,240.0
19990071,810,235.0
19990072,2700,230.0
19990073,3900,225.0
19990074,3900,220.0
19990075,2310,215.0
19990076,1050,210.0
19990077,4600,205.0
19990078,810,200.0
19990079,3410,195.0
19990080,4900,190.0
19990081,2100,185.0
19990082,4600,180.0
19990083,3800,175.0
19990084,2310,170.0
19990085,1200,165.0
19990086,610,160.0
19990087,1800,155.0
19990088,2250,150.0
19990089,4500,145.0
19990090,3430,140.0
19990091,3200,136.0
19990092,200,132.0
19990093,1400,128.0
19990094,1800,124.0
19990095,3900,120.0
19990096,2200,116.0
19990097,3700,112.0
19990098,920,108.0
19990099,4500,104.0
19990100,750,100.0
19990101,2510,96.0
19990102,2520,92.0
19990103,1540,88.0
19990104,4400,86.0
19990105,325,84.0
19990106,810,82.0
19990107,5110,80.0
19990108,2310,78.0
19990109,3900,76.0
19990110,4500,74.0
19990111,810,72.0
19990112,3410,70.0
19990113,4900,68.0
19990114,2100,66.0
19990115,4600,64.0
19990116,3800,62.0
19990117,2100,60.0
19990118,1200,58.0
19990119,610,56.0
19990120,3000,54.0
19990121,2250,52.0
19990122,610,50.0
19990123,3430,49.0
19990124,1050,48.0
19990125,3000,47.0
19990126,200,46.0
19990127,1400,45.0
19990128,3700,44.0
19990129,325,43.0
19990130,3700,42.0
19990131,1800,41.0
19990132,1200,40.0
19990133,1800,39.5
19990134,2700,39.0
19990135,920,38.5
19990136,3900,38.0
19990137,1540,37.5
19990138,2200,37.0
19990139,4400,36.5
19990140,4600,36.0
19990141,4400,35.5
19990142,2700,35.0
19990143,810,34.5
19990144,810,34.0
19990145,2510,33.5
19990146,2520,33.0
19990147,810,32.6
19990148,1050,32.2
19990149,3410,31.8
19990150,4900,31.4
19990151,2100,31.0
19990152,4600,30.6
19990153,2520,30.2
19990154,3200,29.8
19990155,3800,29.4
19990156,610,29.0
19990157,4500,28.6
19990158,1400,28.2
19990159,1800,27.8
19990160,2250,27.4
19990161,4500,27.0
19990162,3430,26.6
19990163,1800,26.2
19990164,200,25.8
19990165,5110,25.4
19990166,3900,25.0
19990167,1400,24.6
19990168,3800,24.2
19990169,3000,23.8
19990170,4600,23.4
19990171,4500,23.0
19990172,3700,22.6
19990173,920,22.2
19990174,1050,21.8
19990175,750,21.4
19990176,2510,21.0
19990177,1540,20.6
19990178,4400,20.2
19990179,1400,19.8
19990180,3200,19.4
19990181,5110,19.0
19990182,2250,18.6
19990183,3430,18.2
19990184,810,17.8
19990185,3000,17.4
19990186,2100,17.0
19990187,1050,16.6
19990188,2520,16.2
19990189,3410,15.8
19990190,3800,15.4
19990191,1050,15.0
19990192,2700,14.6
19990193,1200,14.2
19990194,610,13.8
19990195,4900,13.4
19990196,1800,13.0
19990197,3430,12.6
19990198,200,12.2
19990199,3000,11.8
19990200,200,11.4
19990201,3700,11.0
19990202,3800,10.6
19990203,1800,10.2
19990204,1400,9.8
19990205,3410,9.4
19990206,3800,9.0
19990207,1050,8.6
19990208,3700,8.2
19990209,920,7.8
19990210,2200,7.4
19990211,750,7.0
19990212,1800,6.6
19990213,1800,6.2
19990214,3900,5.8
19990215,1540,5.4
19990216,325,5.0
19990217,5110,4.6
19990218,1400,4.2
19990219,3900,3.8
19990220,2310,3.4
19990221,810,3.0
19990222,2100,2.6
19990223,3430,2.3
19990224,2520,2.0
19990225,3410,1.96
19990226,4900,1.92
19990227,3200,1.88
19990228,3900,1.84
19990229,1200,1.8
19990230,610,1.76
19990231,3410,1.72
19990232,2700,1.68
19990233,4900,1.64
19990234,4500,1.6
19990235,3430,1.56
19990236,3000,1.52
19990237,200,1.48
19990238,1400,1.44
19990239,3800,1.4
19990240,4900,1.36
19990241,3200,1.32
19990242,2250,1.28
19990243,1200,1.24
19990244,2700,1.2
19990245,920,1.16
19990246,2250,1.12
19990247,200,1.08
19990248,610,1.04
19990249,920,1.0
19990250,2200,0.96
19990251,3700,0.92
19990252,2510,0.88
19990253,810,0.84
20000001,1050,3000.0
20000002,5110,2600.0
20000003,5110,2200.0
20000004,920,1800.0
20000005,325,1700.0
20000006,3700,1600.0
20000007,3800,1500.0
20000008,3900,1400.0
20000009,810,1350.0
20000010,325,1300.0
20000011,3410,1250.0
20000012,3430,1200.0
20000013,3430,1150.0
20000014,1800,1100.0
20000015,1400,1050.0
20000016,4500,1000.0
20000017,2520,950.0
20000018,3430,900.0
20000019,4600,875.0
20000020,1540,850.0
20000021,2310,800.0
20000022,4600,780.0
20000023,750,760.0
20000024,4500,740.0
20000025,3000,720.0
20000026,610,700.0
20000027,3430,680.0
20000028,2200,660.0
20000029,2250,640.0
20000030,2100,620.0
20000031,2510,600.0
20000032,1050,590.0
20000033,3300,580.0
20000034,920,560.0
20000035,4500,550.0
20000036,3700,540.0
20000037,200,530.0
20000038,3900,520.0
20000039,810,510.0
20000040,1400,500.0
20000041,3800,490.0
20000042,3410,480.0
20000043,4400,470.0
20000044,1800,460.0
20000045,1400,450.0
20000046,3200,440.0
20000047,2520,430.0
20000048,4500,420.0
20000049,1200,410.0
20000050,1540,400.0
20000051,4900,390.0
20000052,4600,380.0
20000053,2700,370.0
20000054,2310,360.0
20000055,3000,350.0
20000056,3000,340.0
20000057,750,330.0
20000058,610,320.0
20000059,2200,310.0
20000060,2250,300.0
20000061,3700,292.0
20000062,2510,284.0
20000063,1050,276.0
20000064,5110,270.0
20000065,4500,265.0
20000066,920,260.0
20000067,200,255.0
20000068,2100,250.0
20000069,810,245.0
20000070,1400,240.0
20000071,3800,235.0
20000072,3900,230.0
20000073,3410,225.0
20000074,1800,220.0
20000075,325,215.0
20000076,3200,210.0
20000077,3900,205.0
20000078,3430,200.0
20000079,1050,195.0
20000080,4600,190.0
20000081,1540,185.0
20000082,750,180.0
20000083,4400,175.0
20000084,2700,170.0
20000085,2310,165.0
20000086,4500,160.0
20000087,810,155.0
20000088,3000,150.0
20000089,610,145.0
20000090,4900,140.0
20000091,2200,136.0
20000092,2250,132.0
20000093,2100,128.0
20000094,2510,124.0
20000095,1050,120.0
20000096,3300,116.0
20000097,920,112.0
20000098,1800,108.0
20000099,3700,104.0
20000100,200,100.0
20000101,1400,96.0
20000102,3800,92.0
20000103,3900,88.0
20000104,2510,86.0
20000105,3410,84.0
20000106,3000,82.0
20000107,2520,80.0
20000108,4500,78.0
20000109,1200,76.0
20000110,1050,74.0
20000111,4400,72.0
20000112,1400,70.0
20000113,4400,68.0
20000114,1800,66.0
20000115,2310,64.0
20000116,4600,62.0
20000117,2700,60.0
20000118,3000,58.0
20000119,4600,56.0
20000120,750,54.0
20000121,610,52.0
20000122,2200,50.0
20000123,2250,49.0
20000124,2100,48.0
20000125,810,47.0
20000126,1800,46.0
20000127,3200,45.0
20000128,2100,44.0
20000129,5110,43.0
20000130,1050,42.0
20000131,3300,41.0
20000132,4500,40.0
20000133,920,39.5
20000134,200,39.0
20000135,2100,38.5
20000136,3800,38.0
20000137,3900,37.5
20000138,2200,37.0
20000139,2510,36.5
20000140,3410,36.0
20000141,3200,35.5
20000142,2520,35.0
20000143,3430,34.5
20000144,1200,34.0
20000145,1540,33.5
20000146,1050,33.0
20000147,750,32.6
20000148,325,32.2
20000149,1800,31.8
20000150,4500,31.4
20000151,1800,31.0
20000152,2700,30.6
20000153,2310,30.2
20000154,1400,29.8
20000155,5110,29.4
20000156,610,29.0
20000157,4900,28.6
20000158,3300,28.2
20000159,2250,27.8
20000160,2100,27.4
20000161,3200,27.0
20000162,2310,26.6
20000163,3900,26.2
20000164,3800,25.8
20000165,3000,25.4
20000166,3300,25.0
20000167,2700,24.6
20000168,3300,24.2
20000169,920,23.8
20000170,810,23.4
20000171,3700,23.0
20000172,200,22.6
20000173,3900,22.2
20000174,810,21.8
20000175,4600,21.4
20000176,3800,21.0
20000177,3410,20.6
20000178,3700,20.2
20000179,3430,19.8
20000180,1200,19.4
20000181,1540,19.0
20000182,750,18.6
20000183,1050,18.2
20000184,4400,17.8
20000185,4600,17.4
20000186,325,17.0
20000187,3200,16.6
20000188,2310,16.2
20000189,1400,15.8
20000190,4600,15.4
20000191,325,15.0
20000192,3700,14.6
20000193,4900,14.2
20000194,610,13.8
20000195,3300,13.4
20000196,2250,13.0
20000197,2100,12.6
20000198,2510,12.2
20000199,3200,11.8
20000200,3300,11.4
20000201,3200,11.0
20000202,5110,10.6
20000203,4400,10.2
20000204,3900,9.8
20000205,4400,9.4
20000206,1050,9.0
20000207,1050,8.6
20000208,2310,8.2
20000209,1050,7.8
20000210,920,7.4
20000211,200,7.0
20000212,4500,6.6
20000213,2100,6.2
20000214,1400,5.8
20000215,3800,5.4
20000216,5110,5.0
20000217,3410,4.6
20000218,3430,4.2
20000219,1200,3.8
20000220,2510,3.4
20000221,750,3.0
20000222,4400,2.6
20000223,810,2.3
20000224,1800,2.0
20000225,1050,1.96
20000226,3200,1.92
20000227,2520,1.88
20000228,3300,1.84
20000229,1800,1.8
20000230,4500,1.76
20000231,2520,1.72
20000232,2700,1.68
20000233,610,1.64
20000234,4900,1.6
20000235,2200,1.56
20000236,2250,1.52
20000237,2100,1.48
20000238,2200,1.44
20000239,3200,1.4
20000240,3000,1.36
20000241,2250,1.32
20000242,1800,1.28
20000243,2250,1.24
20000244,3000,1.2
20000245,2250,1.16
20000246,1400,1.12
20000247,2250,1.08
20000248,3000,1.04
20000249,1800,1.0
20000250,5110,0.96
20000251,610,0.92
20000252,1800,0.88
20000253,1540,0.84
20000254,810,0.8
20010001,200,3000.0
20010002,3800,2600.0
20010003,1050,2200.0
20010004,920,1800.0
20010005,4400,1700.0
20010006,3200,1600.0
20010007,4500,1500.0
20010008,810,1400.0
20010009,4600,1350.0
20010010,1800,1300.0
20010011,750,1250.0
20010012,2510,1200.0
20010013,2250,1150.0
20010014,4900,1100.0
20010015,5110,1050.0
20010016,3430,1000.0
20010017,4600,950.0
20010018,1540,900.0
20010019,3900,875.0
20010020,2510,850.0
20010021,610,800.0
20010022,3410,780.0
20010023,3300,760.0
20010024,1400,740.0
20010025,3700,720.0
20010026,2700,700.0
20010027,3000,680.0
20010028,2520,660.0
20010029,2510,640.0
20010030,2200,620.0
20010031,325,600.0
20010032,4400,590.0
20010033,1050,580.0
20010034,3800,560.0
20010035,200,550.0
20010036,920,540.0
20010037,2200,530.0
20010038,810,520.0
20010039,3900,510.0
20010040,4600,500.0
20010041,1800,490.0
20010042,2510,480.0
20010043,2250,470.0
20010044,750,460.0
20010045,5110,450.0
20010046,610,440.0
20010047,4500,430.0
20010048,3200,420.0
20010049,3430,410.0
20010050,1540,400.0
20010051,1400,390.0
20010052,2700,380.0
20010053,1200,370.0
20010054,3800,360.0
20010055,3700,350.0
20010056,1200,340.0
20010057,3000,330.0
20010058,610,320.0
20010059,2520,310.0
20010060,2100,300.0
20010061,1540,292.0
20010062,325,284.0
20010063,3700,276.0
20010064,3800,270.0
20010065,1050,265.0
20010066,920,260.0
20010067,4400,255.0
20010068,810,250.0
20010069,3000,245.0
20010070,3300,240.0
20010071,1800,235.0
20010072,1800,230.0
20010073,2250,225.0
20010074,750,220.0
20010075,2310,215.0
20010076,610,210.0
20010077,2310,205.0
20010078,3410,200.0
20010079,3430,195.0
20010080,4500,190.0
20010081,3300,185.0
20010082,4600,180.0
20010083,2510,175.0
20010084,4900,170.0
20010085,2700,165.0
20010086,3200,160.0
20010087,1400,155.0
20010088,2700,150.0
20010089,2520,145.0
20010090,2100,140.0
20010091,2200,136.0
20010092,325,132.0
20010093,1200,128.0
20010094,2250,124.0
20010095,610,120.0
20010096,3200,116.0
20010097,1050,112.0
20010098,3800,108.0
20010099,200,104.0
20010100,920,100.0
20010101,3430,96.0
20010102,200,92.0
