playId,teamId,playerId,fumForcedPosition,fumForcedTurnover,fumForcedNull
10036088,3300,20110024,DE,1,0
10036219,3800,20080050,DE,1,1
10036306,3800,20130770,LB,1,0
10036383,200,20070406,WR,1,0
10036385,3410,20070221,CB,0,0
10036433,200,20110145,RB,1,0
10036594,3410,20060032,DE,1,0
10036708,2120,20100136,S,1,0
10036883,2200,20120136,NT,0,0
10036949,3410,20090018,DE,0,0
10036982,2200,20140166,DE,1,0
10037005,2200,20140576,NT,0,0
10037171,3200,20130465,DB,1,0
10037226,3700,20100543,S,0,0
10037565,3410,20140678,DE,0,0
10037569,3410,20140677,S,1,0
10037658,4500,20070097,DT,0,0
10037815,3410,20100015,DE,1,0
10037828,3410,20140174,LB,0,0
10037881,3410,20130049,DT,0,0
10037927,3430,20130039,QB,0,0
10037955,610,20060001,DE,0,0
10037964,610,20120105,LB,1,0
10038023,610,20110847,DT,1,0
10038129,810,20060062,CB,0,0
10038141,810,20140014,CB,0,0
10038158,3430,20070047,LB,1,0
10038174,810,20140014,CB,0,0
10038211,810,20120184,CB,0,0
10038340,3430,20130013,DL,0,0
10038553,1540,20070737,S,1,0
10038684,2200,20140885,LB,0,0
10038742,3430,20140210,LB,1,0
10039072,3430,20040027,LB,0,0
10039117,3430,20110030,DL,0,0
10039271,2520,20140219,CB,1,0
10039306,3430,20120016,LB,0,0
10039331,2520,20130066,LB,0,0
10039413,3430,20110030,DL,1,0
10039838,2520,20040135,DL,0,0
10039972,1400,20120137,DE,1,0
10040028,2520,20140005,LB,0,0
10040204,1540,20110146,S,1,0
10040280,2120,20060024,CB,0,0
10040298,2120,20100136,S,1,0
10040315,2120,20130057,SS,1,0
10040456,2310,20100244,S,0,0
10040499,2520,20100160,S,0,0
10040604,2520,20050009,CB,0,0
10040613,2520,20130403,TE,1,0
10040650,2520,20050074,DE,1,0
10040884,4400,20140050,OLB,1,1
10040911,2520,20140116,CB,1,0
10041225,3700,20110116,LB,1,0
10041339,3700,20100013,LB,1,0
10041364,3700,20120059,DE,0,0
10041520,3700,20120059,DE,1,0
10041558,1200,20130080,S,1,0
10041592,2250,20030589,DE,1,0
10041603,2250,20120038,DE,1,0
10041668,2250,20120038,DE,0,0
10041772,3700,20050146,LB,1,0
10041832,2510,20130030,LB,1,0
10041838,3700,20120059,DE,1,0
10041882,3700,20050146,LB,1,0
10041910,3700,20100013,LB,1,0
10041985,3700,20090046,LB,0,0
10042126,3700,20090066,CB,1,0
10042135,3700,20100013,LB,0,0
10042279,3700,20140141,DE,0,0
10042408,3700,20100013,LB,0,0
10042586,4600,20110099,LB,1,0
10042639,3700,20120046,LB,1,0
10042771,3700,20120046,LB,1,0
10042793,3700,20130067,DT,1,0
10042811,3700,20090046,LB,0,0
10042886,3700,20100013,LB,0,0
10042901,5110,20140102,CB,1,0
10042954,5110,20040008,CB,0,0
10043103,3900,20100178,LB,1,0
10043235,325,20040039,ILB,0,0
10043311,3900,20120086,LB,0,0
10043387,325,20040039,ILB,1,0
10043480,3900,20130111,S,1,0
10043485,610,20130635,DT,1,0
10043561,3900,20110777,LB,1,0
10043633,750,20130738,DE,0,0
10043851,3900,20120561,CB,1,0
10044073,2120,20120026,OLB,1,0
10044118,3900,20100052,LB,1,0
10044188,3900,20090047,S,1,0
10044282,3900,20030016,S,0,0
10044340,2200,20090041,CB,1,0
10044357,2200,20080203,OLB,1,0
10044483,3900,20140046,DE,1,0
10044722,4900,20090070,DE,1,0
10044897,4900,20120058,LB,0,0
10044955,4400,20120759,OLB,1,0
10044981,3800,20120716,WR,1,0
10044994,4400,20110876,OLB,0,0
10045005,3800,20140401,LB,0,0
10045081,1200,20070048,LB,1,0
10045147,4400,20110876,OLB,1,0
10045208,4400,20120018,OLB,0,0
10045236,4400,20120018,OLB,0,1
10045367,4400,20030109,OLB,1,0
10045581,2310,20060020,LB,0,0
10045687,2510,20130092,WR,0,0
10045771,4400,20110018,DE,1,0
10045790,2510,20120039,CB,1,0
10045883,4400,20130772,S,1,0
10045901,3200,20090664,LB,0,0
10046052,4400,20100238,DT,1,0
10046364,4600,20110173,CB,0,0
10046376,4400,20120018,OLB,0,0
10046390,4400,20100240,ILB,1,0
10046570,4600,20120854,TE,0,0
10046610,4600,20120172,CB,0,0
10046628,4600,20100014,FS,0,0
10046697,4600,20100130,LB,0,0
10046707,750,20130738,DE,0,0
10047103,4600,20100133,SS,1,0
10047220,1400,20050011,DE,0,0
10047323,1800,20090026,LB,0,0
10047394,4600,20090496,DE,0,0
10047464,1800,20090218,LB,1,0
10047672,2510,20130030,LB,1,0
10047693,2510,20140013,DT,0,0
10047753,4600,20100014,FS,1,0
10047764,4600,20120015,LB,0,0
10047976,3410,20080660,LB,1,0
10048061,3410,20080117,S,0,0
10048063,3410,20100015,DE,0,0
10048097,4600,20110154,CB,0,0
10048136,4600,20120642,WR,1,0
10048144,4600,20080092,DE,0,0
10048255,4600,20110099,LB,0,0
10048276,4400,20120049,DE,0,0
10048792,810,20040126,DE,1,0
10048993,1400,20100695,DT,1,0
10049011,1400,20140531,WR,1,0
10049123,2310,20120120,LB,0,0
10049131,4500,20010004,DT,0,0
10049276,2510,20110014,DE,1,0
10049457,4500,20110080,CB,1,0
10049466,4500,20060207,S,1,0
10049556,4400,20110018,DE,1,0
10049603,4500,20130088,LB,0,0
10049728,4400,20110050,SS,1,0
10049821,4400,20100238,DT,1,0
10049874,4500,20090582,LB,0,0
10049892,4400,20070037,FS,1,0
10049973,4600,20110636,WR,1,0
10050087,5110,20070024,S,1,0
10050166,5110,20140047,LB,1,0
10050193,4500,20010004,DT,1,0
10050302,200,20130127,DE,1,0
10050526,325,20060126,OLB,0,0
10050628,750,20100175,DE,0,0
10050681,750,20120009,LB,1,0
10050855,4900,20120589,CB,0,0
10050860,4900,20090070,DE,1,0
10050970,1800,20020002,LB,0,0
10050997,2510,20130071,S,1,1
10051067,4900,20120211,DL,1,0
10051174,4900,20100003,DT,1,0
10051191,2700,20060758,CB,1,0
10051242,2700,20130003,DE,1,0
10051462,3000,20140009,LB,1,0
10051510,4900,20120058,LB,0,0
10051656,5110,20110140,LB,1,0
10051738,5110,20070182,LB,0,0
10052055,1200,20110897,CB,0,0
10052223,1800,20130505,CB,1,0
10052348,2120,20110011,DE,1,0
10052456,2100,20140112,DL,0,0
10052543,2200,20140166,DE,0,0
10052557,2200,20090025,CB,1,0
10052563,2200,20040420,S,0,0
10052701,2250,20060115,CB,0,0
10052732,2100,20090203,CB,1,0
10052818,3000,20100109,DE,1,0
10052822,2100,20130248,S,0,0
10052935,3410,20140174,LB,1,0
10052970,3410,20100015,DE,0,0
10053432,5110,20110016,LB,0,0
10053501,3800,20090092,CB,1,0
10053619,5110,20130191,S,1,0
10053868,1200,20110065,DT,1,0
10053876,1200,20140518,LB,1,0
10054104,5110,20110016,LB,0,0
10054107,2510,20110014,DE,0,0
10054193,2510,20120444,S,0,0
10054236,5110,20130499,LB,1,1
10054320,5110,20120503,LB,1,0
10054365,3410,20060032,DE,1,0
10054427,3410,20070221,CB,1,0
10054531,5110,20110016,LB,1,0
10054610,3700,20090014,S,1,0
10054718,4600,20110099,LB,0,0
10054871,5110,20140047,LB,0,0
10054926,4900,20120609,DE,1,0
10054994,4900,20120589,CB,0,0
10055039,2100,20100016,LB/DE,1,0
11000060,3800,20120177,CB,1,0
11000197,920,20120812,LB,0,0
11000291,3800,20150058,LB,1,0
11000293,920,20090070,DE,0,0
11000411,3800,20130057,S,1,0
11000419,3800,20140027,S,0,0
11000424,3800,20140084,LB,1,0
11000447,3800,20020011,DE,1,0
11000478,1800,20140557,DT,1,0
11000506,1800,20120028,LB,0,0
11000740,3800,20150476,LB,0,0
11000815,2510,20120007,S,1,0
11000911,2510,20120444,S,1,0
11000931,3800,20130069,S,0,0
11000957,2510,20090035,LB,0,0
11001025,3800,20140027,S,1,0
11001054,3800,20140713,DE,1,0
11001133,3800,20020011,DE,1,0
11001240,3300,20150044,LB,1,0
11001691,3800,20120177,CB,0,0
11001748,4500,20130040,DE,0,0
11001865,200,20140598,TE,1,0
11002082,200,20150008,OLB,1,0
11002112,2120,20040021,NT,0,1
11002161,200,20090055,S,1,0
11002266,200,20110187,LB,1,0
11002279,200,20100130,OLB,1,0
11002390,2200,20080167,OLB,1,0
11002463,3000,20140009,LB,1,0
11002571,3000,20140009,LB,0,0
11002711,3300,20130082,DT,1,0
11002727,200,20080067,S,1,0
11002835,3700,20120012,DE,1,1
11002915,200,20070048,OLB,0,0
11002958,4900,20150124,LB,1,0
11003107,4900,20140935,DE,0,0
11003124,200,20080154,OLB,0,0
11003325,5110,20090408,DL,1,0
11003337,5110,20060115,CB,0,0
11003384,5110,20090408,DL,0,0
11003424,200,20100224,CB,0,0
11003486,920,20090185,HB,0,0
11003573,325,20060126,OLB,1,0
11003913,2250,20130556,DT,1,0
11004004,2310,20050015,ILB,1,0
11004156,2510,20120444,S,0,0
11004216,2510,20140763,DL,0,0
11004256,325,20130094,DT,1,0
11004296,325,20120035,LB,1,0
11004650,325,20140017,LB,1,0
11004869,325,20120035,LB,1,0
11004891,4600,20150063,DE,1,0
11005067,5110,20090408,DL,0,0
11005097,5110,20140746,LB,0,0
11005122,5110,20150998,CB,1,0
11005244,610,20120124,CB,0,0
11005582,1200,20100571,S,1,0
11005618,610,20150954,LB,1,0
11005843,2200,20090041,CB,0,0
11005901,610,20120105,LB,0,1
11006058,610,20100031,DE,1,0
11006163,610,20140073,LB,1,0
11006242,3200,20070033,DT,0,0
11006243,3200,20130052,LB,0,0
11006278,3200,20090066,CB,0,0
11006284,610,20100031,DE,1,0
11006456,3410,20110019,CB,1,0
11006490,3430,20030018,OLB,0,0
11006568,3430,20120552,NT,1,0
11006758,3900,20130612,S,0,0
11006845,750,20130044,DT,1,0
11006875,750,20070083,DE,1,0
11006974,750,20050014,OLB,0,0
11007007,750,20130044,DT,0,0
11007048,750,20130148,LB,1,0
11007065,750,20130044,DT,1,0
11007177,750,20030035,CB,1,0
11007250,750,20140060,DE,0,0
11007387,750,20140123,WR,0,0
11007535,750,20140060,DE,0,0
11007543,750,20130014,DT,0,0
11007554,2200,20050146,OLB,1,0
11007701,750,20140060,DE,0,0
11007759,750,20130738,DE,0,0
11008147,750,20050014,OLB,1,0
11008373,750,20130044,DT,0,0
11008391,4600,20090496,DE,0,0
11008576,4900,20100104,CB,1,0
11008654,750,20100747,CB,1,0
11008676,4900,20120058,LB,1,0
11008777,750,20120009,LB,1,0
11008794,750,20140060,DE,1,0
11008806,750,20140148,DB,1,0
11008843,750,20050014,OLB,0,0
11008844,750,20120143,DB,1,0
11008923,3800,20140027,S,0,0
11008996,3800,20060091,DT,0,0
11009079,810,20100044,DE,1,0
11009103,810,20151005,LB,1,0
11009323,1400,20110002,OLB,1,0
11009746,810,20100144,CB,1,0
11010008,2520,20150035,DE,0,0
11010072,2520,20130051,CB,1,0
11010373,5110,20140047,LB,1,0
11010557,325,20080598,CB,0,0
11010717,810,20140254,DB,0,0
11010786,810,20110084,LB,1,0
11011124,2120,20080117,FS,1,0
11011240,920,20090070,DE,1,0
11011384,2510,20140759,CB,0,0
11011826,3900,20110031,DE,0,0
11011834,920,20120454,LB,1,0
11011867,3900,20130017,LB,1,0
11011897,3900,20140015,LB,1,0
11011910,920,20130084,S,0,0
11011943,3900,20140015,LB,1,0
11011980,4400,20100079,ILB,1,0
11011983,920,20080626,DE,1,0
11012203,4600,20090496,DE,1,0
11012315,1050,20040033,LB,1,0
11012366,1050,20140981,DB,1,0
11012407,3800,20020011,DE,0,0
11012419,1050,20130217,DL,1,0
11012449,1050,20140981,DB,0,0
11012759,1050,20090230,LB,0,0
11012895,920,20100054,DE,1,0
11013028,1400,20140525,OLB,1,0
11013264,2520,20140005,LB,0,0
11013271,1050,20140071,LB,1,0
11013308,1050,20040033,LB,1,0
11013422,3900,20120123,CB,0,0
11013439,3900,20070015,LB,1,0
11013442,3900,20150212,OLB,1,0
11013494,4500,20130018,DB,0,0
11013507,4500,20110477,NT,1,0
11013552,1050,20090424,DL,0,0
11013650,1050,20110954,LB,1,0
11013675,1050,20120087,DT,1,0
11013734,2100,20080407,ILB,0,0
11013748,2100,20100016,LB,0,0
11013785,1050,20140981,DB,0,0
11013789,1050,20130217,DL,1,0
11013828,1050,20100523,WR,1,0
11013872,1050,20140444,DL,1,0
11014315,1200,20140518,LB,0,0
11014337,1200,20150163,DE,1,0
11014520,1200,20130413,CB,0,0
11014611,1200,20100175,DE,0,0
11014692,3200,20130052,LB,1,0
11014729,3410,20090018,DE,0,0
11014792,3410,20070221,CB,1,0
11015124,3700,20100013,LB,0,0
11015155,3700,20100013,LB,0,0
11015440,1200,20140119,LB,0,0
11015461,1200,20140254,CB,0,0
11015525,5110,20060115,CB,1,0
11015586,1400,20150023,OLB,1,0
11015908,1400,20110002,OLB,1,0
11015912,1400,20150023,OLB,0,0
11015952,1400,20100447,S,1,0
11015999,750,20080596,FB,0,0
11016014,750,20070083,DE,0,0
11016016,750,20140060,DE,1,0
11016040,1400,20110002,OLB,1,0
11016195,920,20090070,DE,1,0
11016313,1400,20110460,CB,0,0
11016352,1400,20050011,OLB,0,0
11016362,1400,20120142,ILB,0,0
11016386,2310,20120114,DT,0,0
11016615,1400,20100447,S,0,0
11016673,1400,20140031,CB,0,0
11016712,1400,20100038,S,1,0
11016827,3200,20120021,DE,0,0
11017058,1400,20120142,ILB,0,0
11017100,1400,20110002,OLB,0,0
11017151,2520,20150035,DE,0,0
11017184,2520,20150140,LB,1,0
11017199,2520,20140005,LB,0,0
11017391,1400,20140031,CB,1,0
11017445,4400,20130145,CB,1,0
11017468,4400,20130145,CB,1,0
11017518,4400,20130038,ILB,1,0
11017538,1400,20140525,OLB,0,0
11017599,4500,20130626,RB,0,0
11017776,3800,20130757,S,1,0
11017808,3800,20130140,RB,0,0
11017831,3800,20130757,S,1,0
11018046,1540,20110510,LB,1,0
11018123,1540,20130005,DE,0,0
11018176,810,20110103,LB,0,0
11018373,1540,20030039,CB,1,0
11018416,1400,20140525,OLB,1,0
11018473,1540,20060063,DE,0,0
11018508,1540,20130132,DE,0,0
11018559,1540,20110739,S,0,0
11018562,1800,20020002,DE,1,0
11018704,1540,20130005,DE,0,0
11018990,1540,20150200,CB,0,0
11019189,1540,20130005,DE,1,0
11019304,1540,20110510,LB,1,0
11019473,810,20110121,DB,1,0
11019510,1800,20100071,SS,0,0
11019908,1540,20090112,S,0,0
11019999,2310,20110086,DL,1,1
11020059,1800,20120132,DT,0,0
11020108,1800,20120028,LB,0,0
11020239,2510,20110014,DE,1,0
11020243,1800,20020002,DE,0,0
11020390,3000,20100100,DE,1,0
11020424,1800,20070193,K,1,0
11020482,3300,20140818,LB,0,0
11020521,3300,20140818,LB,1,1
11020526,1800,20120924,DB,0,0
11020603,1800,20120703,DB,0,0
11020628,3700,20100543,S,0,0
11020672,3700,20110620,DE,0,0
11020810,1800,20100056,DE,0,0
11020852,1800,20140021,DB,1,0
11020926,4400,20150048,ILB,0,0
11021013,4600,20110099,LB,1,0
11021100,4600,20140744,OT,0,0
11021116,1800,20140551,LB,1,0
11021283,1400,20140525,OLB,0,0
11021480,2200,20040420,FS,1,0
11021549,2200,20030138,OLB,0,0
11021601,2120,20060024,CB,1,0
11021669,2120,20090015,OLB,1,0
11021670,2250,20090081,DT,0,0
11021714,2120,20120026,LB,0,0
11021751,2120,20110011,DE,1,0
11021845,2310,20110070,LB,1,0
11021878,2120,20140001,DE,0,0
11021995,2310,20110086,DL,1,0
11022088,2310,20110086,DL,0,0
11022217,3200,20110037,DE,0,0
11022232,3200,20110037,DE,1,0
11022343,3300,20150209,DE,0,0
11022365,3300,20130015,DB,0,0
11022465,3430,20140570,CB,1,0
11022562,3430,20080501,ILB,0,0
11022785,4900,20100003,DT,1,1
11022854,4900,20080566,LB,0,0
11022972,2120,20150742,S,1,0
11023048,2120,20110011,DE,1,0
11023185,810,20110103,LB,1,0
11023288,2200,20120136,NT,0,0
11023303,2200,20150109,S,1,0
11023317,2200,20151024,LB,1,0
11023326,2200,20130730,DE,0,0
11023379,920,20110162,LB,1,0
11023600,2250,20090582,LB,1,0
11023631,2200,20090041,CB,0,0
11023665,2250,20120564,DE,0,0
11023696,2250,20130169,S,1,0
11023986,3300,20080543,OLB,1,0
11024084,2200,20090131,CB,0,0
11024106,3300,20130901,S,0,0
11024207,3430,20070047,ILB,1,0
11024275,2200,20060034,ILB,0,0
11024325,4900,20110897,DB,0,0
11024420,4900,20110897,DB,1,1
11024753,200,20080093,OLB,0,0
11024765,200,20050059,DT,0,0
11024841,2250,20140114,CB,1,0
11024850,610,20110473,WR,0,0
11024928,2250,20130033,S,1,0
11024938,2250,20120038,DE,0,0
11025030,750,20120143,DB,1,0
11025363,2250,20030589,DE,0,0
11025507,2200,20050146,OLB,0,0
11025572,2200,20040420,FS,1,0
11025573,2250,20120038,DE,1,0
11025821,2250,20100028,DL,0,0
11025863,3900,20020452,OLB,0,0
11025979,3900,20141041,LB,1,0
11026254,2100,20090013,OLB,1,0
11026348,2250,20110131,CB,1,0
11026386,2310,20120011,DT,1,0
11026472,2310,20060020,OLB,1,0
11026528,2310,20120626,LB,0,0
11026549,2310,20110086,DL,1,0
11026863,1400,20090114,S,1,0
11026882,1400,20140531,WR,1,0
11027011,1400,20120142,ILB,1,0
11027189,2310,20110639,DB,0,0
11027326,2310,20100594,OLB,0,0
11027469,2310,20060020,OLB,1,0
11027500,4400,20140050,OLB,1,0
11027826,2310,20120114,DT,0,0
11027966,3800,20110005,CB,0,0
11028015,2510,20120007,S,0,0
11028099,2510,20151016,WR,1,0
11028114,810,20120019,DE,1,0
11028237,2510,20120444,S,1,0
11028250,2510,20120039,CB,1,0
11028257,2510,20080103,DE,1,0
11028305,1050,20060008,DB,1,0
11028367,2510,20130071,S,1,0
11028387,2510,20080103,DE,1,0
11028703,2510,20150968,LB,0,0
11028721,2510,20140002,OL,0,0
11028786,2510,20150932,CB,1,0
11028969,2510,20110014,DE,0,0
11029136,4600,20100014,FS,1,0
11029148,4600,20080229,CB,1,0
11029218,4500,20150046,DB,1,0
11029309,4500,20150017,DT,1,1
11029603,200,20110020,DE,0,0
11029608,200,20100130,OLB,1,0
11029684,2700,20150707,LB,1,0
11029827,325,20100136,FS,1,0
11029921,610,20130635,DT,0,0
11029973,610,20100031,DE,1,1
11030216,2700,20050454,OLB,0,0
11030252,2700,20050454,OLB,0,0
11030273,2120,20120126,DE,1,0
11030288,2700,20130104,LB,0,0
11030651,2700,20120608,DE,0,0
11030676,3410,20150033,S,1,0
11030790,3410,20110785,LB,0,0
11030871,3430,20110030,DE,0,0
11031143,4900,20150473,LB,0,0
11031268,3000,20070102,DE,1,0
11031429,3000,20090216,CB,1,0
11031430,1540,20070737,S,1,0
11031446,3000,20120029,S,1,0
11031482,1540,20070737,S,0,0
11031645,1800,20100071,SS,1,0
11031738,2310,20110086,DL,0,0
11031830,3000,20150088,DE,1,0
11031970,2510,20110039,LB,0,0
11032304,2520,20150140,LB,1,0
11032395,3000,20120210,LB,1,0
11032547,3000,20140009,LB,1,0
11032677,3000,20140182,S,1,0
11032775,4600,20120015,LB,0,0
11032776,3000,20140223,LB,0,0
11032927,4600,20100133,SS,1,0
11033048,4900,20130126,DE,1,0
11033071,4900,20090125,DE,1,0
11033089,4900,20130117,LB,1,0
11033174,3200,20110037,DE,0,0
11033255,3200,20150449,S,1,0
11033303,3200,20060135,OLB,0,0
11033522,3200,20130052,LB,0,0
11033740,3200,20120021,DE,1,0
11034163,3410,20130081,DE,1,0
11034168,3200,20120021,DE,1,0
11034285,3430,20130013,DE,0,0
11034405,3200,20090034,SS,0,0
11034517,3200,20130052,LB,1,0
11034646,3900,20090047,S,0,0
11034723,3200,20120021,DE,1,0
11034729,2100,20120512,TE,1,0
11034868,5110,20060115,CB,1,0
11034932,3200,20070033,DT,1,0
11034940,5110,20110053,DE,0,0
11034996,3200,20110647,LB,0,0
11035067,3300,20090687,ILB,1,0
11035160,3300,20150044,LB,0,0
11035185,3300,20110024,DE,1,0
11035218,3300,20150031,LB,1,0
11035245,3300,20140659,DB,1,0
11035246,750,20050014,OLB,0,0
11035644,1540,20060116,LB,0,0
11035648,3300,20150044,LB,1,0
11035662,3300,20150031,LB,0,0
11035771,2120,20150876,OLB,1,0
11035871,3300,20120499,WR,0,0
11036322,3300,20090042,FS,1,0
11036351,3300,20150632,DE,1,1
11036399,3410,20070611,SS,0,0
11036425,4900,20120609,DE,0,0
11036439,4900,20120609,DE,0,0
11036510,4900,20110897,DB,1,0
11036535,3300,20150044,LB,1,0
11036540,3300,20030009,DT,1,0
11036555,4900,20110093,DB,1,0
11036568,4900,20090249,DT,1,1
11036591,2100,20150845,CB,1,0
11036656,3300,20080543,OLB,1,0
11036868,200,20080154,OLB,1,0
11036887,200,20150008,OLB,0,0
11036994,750,20030035,CB,1,0
11037047,750,20120143,DB,0,0
11037280,3410,20130081,DE,0,0
11037337,3410,20110195,LB,1,0
11037504,3200,20120021,DE,1,0
11037582,3410,20090150,MLB,1,0
11037598,3410,20090018,DE,0,0
11037635,3200,20120693,RB,0,0
11037754,3430,20140570,CB,1,0
11037840,3410,20090150,MLB,1,0
11038088,3410,20090150,MLB,1,0
11038104,3700,20090046,LB,1,0
11038163,3410,20080016,CB,0,0
11038229,3410,20080016,CB,0,0
11038334,3410,20130081,DE,0,0
11038469,3410,20120245,DB,1,0
11038486,3410,20141037,LB,0,0
11038600,200,20130153,OLB,0,0
11038682,3430,20080200,ILB,1,0
11038745,610,20130191,S,1,0
11038775,610,20130191,S,1,0
11038870,3430,20140018,SS,1,0
11038889,3430,20060119,WR,1,0
11038966,3430,20150082,OLB,1,0
11038977,3430,20140233,OLB,1,0
11039146,3430,20030018,OLB,1,0
11039164,2250,20140144,LB,0,0
11039334,3430,20130013,DE,1,0
11039374,3200,20150064,DB,0,0
11039450,3200,20110037,DE,1,0
11039483,3200,20130052,LB,0,0
11039711,3700,20090014,S,0,0
11039748,3700,20090014,S,1,0
11039830,3430,20070047,ILB,1,0
11039986,3430,20110030,DE,0,0
11040026,5110,20150181,S,1,0
11040080,5110,20140102,CB,1,0
11040209,2520,20140005,LB,0,0
11040382,2520,20140219,CB,1,0
11040620,920,20050006,CB,0,0
11040675,920,20100120,DT,1,0
11040803,1400,20110002,OLB,1,0
11040868,1400,20100038,S,0,0
11040883,1400,20140525,OLB,1,0
11040965,2520,20130832,DE,1,0
11041077,2310,20150018,CB,0,0
11041103,2310,20050015,ILB,0,0
11041106,2520,20110242,LB,1,0
11041142,2520,19980004,S,1,0
11041371,2520,20110033,DB,0,0
11041402,2520,20150035,DE,0,0
11041459,3000,20100046,DT,0,0
11041855,2520,20110242,LB,1,0
11042016,3800,20150058,LB,1,0
11042024,3800,20140713,DE,1,0
11042235,325,20100685,DE,1,0
11042408,3700,20110173,CB,0,0
11042581,3700,20150084,LB,1,0
11042620,3700,20110173,CB,1,0
11042703,3700,20150047,DB,1,0
11042735,3700,20100543,S,0,0
11042838,3700,20110716,LB,1,0
11042869,3700,20100111,DB,0,0
11042927,2700,20120608,DE,0,0
11042977,2700,20140809,LB,0,0
11043132,3700,20120012,DE,1,0
11043165,3700,20120012,DE,1,0
11043203,3700,20060033,LB,1,0
11043293,3700,20090014,S,1,0
11043342,3410,20141037,LB,1,0
11043346,3700,20120012,DE,0,0
11043419,4900,20130126,DE,1,0
11043467,3700,20100111,DB,0,0
11043469,3700,20120046,LB,0,0
11043670,5110,20040008,CB,0,0
11043681,5110,20140102,CB,1,0
11043779,5110,20150038,LB,0,0
11044036,3900,20110031,DE,1,0
11044217,3900,20140935,LB,0,1
11044503,1050,20150189,DB,1,0
11044526,3900,20040111,S,1,0
11044530,1050,20150051,LB,0,0
11044627,3900,20040111,S,1,0
11045100,2200,20040420,FS,0,0
11045110,3900,20020452,OLB,1,0
11045205,3900,20120561,CB,0,0
11045237,3900,20140015,LB,0,0
11045260,3900,20090047,S,1,0
11045284,3900,20141040,FB,1,0
11045304,2520,20110496,WR,1,0
11045439,3900,20140015,LB,0,0
11045539,4400,20120018,OLB,1,0
11045555,810,20080040,CB,1,0
11045688,4400,20120018,OLB,1,0
11045903,4400,20150153,OLB,1,0
11045906,1200,20120158,DE,0,0
11046069,1400,20110460,CB,0,0
11046088,1400,20110002,OLB,1,0
11046095,1400,20090114,S,0,0
11046099,1400,20120187,S,1,0
11046256,1540,20080054,DE,1,0
11046284,4400,20100032,CB,0,0
11046502,4400,20110046,OG,1,0
11046547,4400,20120018,OLB,0,0
11046789,2520,20130012,DB,0,0
11046908,3900,20130017,LB,1,0
11046947,3900,20140109,DB,0,1
11047035,4600,20140108,DE,0,0
11047162,4600,20150209,DE,0,0
11047293,3800,20130045,LB,0,0
11047299,4600,20080092,DE,1,0
11047307,4600,20110099,LB,1,0
11047679,4600,20120047,LB,0,0
11047811,4600,20090496,DE,0,0
11047820,1400,20110002,OLB,1,0
11047837,4600,20150063,DE,0,0
11047881,1400,20150023,OLB,0,0
11047933,1400,20130637,OLB,1,0
11047940,1400,20140524,DE,0,0
11048101,1540,20130005,DE,1,0
11048112,1540,20070737,S,1,0
11048116,1540,20060063,DE,0,0
11048128,4600,20100133,SS,1,0
11048154,2510,20120007,S,1,0
11048202,2510,20080002,DE,0,0
11048248,4600,20110099,LB,0,0
11048250,4600,20120669,DB,0,0
11048279,2510,20100189,DE,1,0
11048338,4600,20150063,DE,1,0
11048425,4600,20151086,LB,0,0
11048559,4600,20120047,LB,0,0
11048580,3900,20140109,DB,0,0
11048634,4600,20110099,LB,0,0
11048741,4600,20120669,DB,0,0
11048957,3800,20130757,S,0,0
11049144,325,20100673,DB,0,0
11049352,920,20100054,DE,1,0
11049692,1800,20140561,LB,0,0
11049787,4500,20100091,ILB,0,0
11050382,4600,20080092,DE,0,0
11050389,4600,20120047,LB,0,1
11050508,4900,20150124,LB,0,0
11050564,200,20130435,LB,1,0
11050699,4900,20110093,DB,0,0
11050828,810,20150557,S,1,0
11050882,810,20110165,DE,1,0
11050995,4900,20080025,CB,1,0
11051023,920,20130053,DE,0,0
11051264,4900,20100638,DE,0,0
11051521,4900,20100638,DE,1,0
11051774,3410,20130049,DT,1,0
11051820,3410,20090150,MLB,1,0
11051871,4900,20110897,DB,0,0
11051989,4900,20090105,DT,0,0
11052017,4900,20120058,LB,1,0
11052051,2100,20150100,DE,0,0
11052296,2100,20150108,FB,1,0
11052311,2100,20080558,DE,0,0
11052498,750,20120009,LB,1,0
11052506,2120,20100020,CB,1,0
11052524,2120,20140181,RB,1,0
11052541,2100,20151046,LB,1,0
11052635,2120,20110011,DE,1,0
11052755,2100,20110142,DL,0,0
11052976,2250,20140144,LB,1,0
11053114,2510,20140241,S,0,0
11053213,2700,20050454,OLB,1,0
11053220,2700,20050454,OLB,1,0
11053344,2100,20130070,CB,1,0
11053594,2100,20150245,WR,1,0
11053705,5110,20110016,LB,0,0
11053809,1200,20140034,DE,0,0
11053813,5110,20070126,S,1,0
11053839,5110,20090408,DL,0,0
11053884,5110,20060092,DE,1,0
11053920,5110,20110084,LB,1,0
11053945,1200,20130693,S,1,0
11053966,1540,20120680,DT,0,0
11054144,1800,20090026,OLB,0,0
11054178,1800,20100056,DE,1,0
11054281,5110,20140102,CB,1,0
11054530,2510,20110014,DE,1,0
11054559,5110,20110016,LB,0,0
11054666,5110,20150038,LB,0,0
11054673,5110,20150038,LB,1,0
11054828,5110,20140102,CB,0,0
11054889,3300,20030009,DT,0,0
11055186,3700,20100013,LB,1,0
11055292,4900,20120609,DE,1,0
11055325,5110,20140746,LB,0,0
12000013,1400,20160527,LB,1,0
12000242,3800,20120021,LB,1,0
12000247,2510,20140013,DT,1,0
